Job_ID,Unit_ID,Worker_ID,AcceptTime,SubmitTime,Judgments,Spam,Islands_disputed_between_China_and_Japan,Korean_MV_Sewol_ferry_sinking,Japan_whaling_and_dolphin_hunting,Davos_world_economic_forum_2014,Disappearance_of_Malaysia_Airlines_Flight_370,anti_China_protests_in_Vietnam,Ukraine_crisis_2014,FIFA_worldcup_2014,NONE
70,17700,32002963,2015-03-17T08:38:18+00:00,2015-03-17T08:39:04+00:00,[anti_China_protests_in_Vietnam],1,0,0,0,0,0,1,0,0,0
70,17701,6338666,2015-03-17T00:08:21+00:00,2015-03-17T00:09:15+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,17701,10390268,2015-03-17T00:14:27+00:00,2015-03-17T00:14:51+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17701,13581319,2015-03-17T00:17:43+00:00,2015-03-17T00:17:57+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17701,21507445,2015-03-17T00:19:53+00:00,2015-03-17T00:20:38+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,17701,22150704,2015-03-17T00:04:39+00:00,2015-03-17T00:05:08+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17701,28405874,2015-03-16T23:52:42+00:00,2015-03-16T23:52:58+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17701,30506788,2015-03-17T00:22:29+00:00,2015-03-17T00:23:20+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,17702,14528761,2015-03-17T09:07:46+00:00,2015-03-17T09:07:58+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17702,16101132,2015-03-17T09:25:04+00:00,2015-03-17T09:25:49+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17702,21417560,2015-03-17T07:54:29+00:00,2015-03-17T07:55:02+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17702,30000442,2015-03-17T08:59:06+00:00,2015-03-17T08:59:22+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17702,31856422,2015-03-17T08:54:34+00:00,2015-03-17T08:54:47+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17702,31994588,2015-03-17T08:06:39+00:00,2015-03-17T08:07:09+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,17702,32002963,2015-03-17T08:40:41+00:00,2015-03-17T08:43:01+00:00,"[Islands_disputed_between_China_and_Japan], [anti_China_protests_in_Vietnam]",1,1,0,0,0,0,1,0,0,0
70,17703,7111544,2015-03-17T12:20:27+00:00,2015-03-17T12:20:45+00:00,[Islands_disputed_between_China_and_Japan],1,1,0,0,0,0,0,0,0,0
70,17703,10032240,2015-03-17T14:13:12+00:00,2015-03-17T14:13:46+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17703,21801865,2015-03-17T13:11:35+00:00,2015-03-17T13:12:17+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17703,31140504,2015-03-17T12:05:47+00:00,2015-03-17T12:05:55+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17703,31372936,2015-03-17T14:28:18+00:00,2015-03-17T14:29:26+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,17703,31379566,2015-03-17T14:02:28+00:00,2015-03-17T14:02:50+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17703,31767535,2015-03-17T12:06:17+00:00,2015-03-17T12:06:29+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17704,17950689,2015-03-17T00:58:48+00:00,2015-03-17T00:59:41+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17704,28675156,2015-03-17T00:44:17+00:00,2015-03-17T00:44:49+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17704,29849805,2015-03-17T01:02:26+00:00,2015-03-17T01:03:08+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,17704,30326470,2015-03-17T00:56:03+00:00,2015-03-17T00:56:28+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17704,31184650,2015-03-17T01:15:49+00:00,2015-03-17T01:16:33+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17704,31285455,2015-03-17T01:28:09+00:00,2015-03-17T01:29:16+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,17704,31906954,2015-03-17T00:35:42+00:00,2015-03-17T00:36:00+00:00,[Islands_disputed_between_China_and_Japan],1,1,0,0,0,0,0,0,0,0
70,18814,10390268,2015-03-17T00:18:47+00:00,2015-03-17T00:19:09+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18814,13581319,2015-03-17T00:19:07+00:00,2015-03-17T00:19:19+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18814,17950689,2015-03-17T00:58:01+00:00,2015-03-17T00:58:33+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18814,28675156,2015-03-17T00:43:25+00:00,2015-03-17T00:44:04+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18814,29849805,2015-03-17T01:01:45+00:00,2015-03-17T01:02:02+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18814,30326470,2015-03-17T00:55:30+00:00,2015-03-17T00:55:48+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18814,31906954,2015-03-17T00:34:55+00:00,2015-03-17T00:35:19+00:00,[Islands_disputed_between_China_and_Japan],1,1,0,0,0,0,0,0,0,0
70,18815,6330007,2015-03-17T09:32:55+00:00,2015-03-17T09:33:36+00:00,[anti_China_protests_in_Vietnam],1,0,0,0,0,0,1,0,0,0
70,18815,12878402,2015-03-17T11:55:39+00:00,2015-03-17T11:55:58+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18815,13889585,2015-03-17T10:19:42+00:00,2015-03-17T10:19:56+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18815,16101132,2015-03-17T09:28:37+00:00,2015-03-17T09:28:50+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18815,29582088,2015-03-17T10:28:46+00:00,2015-03-17T10:29:08+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18815,30782237,2015-03-17T09:29:58+00:00,2015-03-17T09:30:07+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18815,31140504,2015-03-17T12:04:20+00:00,2015-03-17T12:04:31+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18816,6581575,2015-03-18T05:49:36+00:00,2015-03-18T05:49:53+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18816,15439740,2015-03-18T09:18:26+00:00,2015-03-18T09:18:41+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18816,24104564,2015-03-18T04:05:20+00:00,2015-03-18T04:05:52+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18816,28406437,2015-03-18T11:00:00+00:00,2015-03-18T11:01:47+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18816,29411108,2015-03-18T02:38:20+00:00,2015-03-18T02:39:05+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18816,30064988,2015-03-18T01:42:37+00:00,2015-03-18T01:43:06+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18816,31813170,2015-03-18T10:46:04+00:00,2015-03-18T10:46:19+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18817,6352345,2015-03-17T07:32:40+00:00,2015-03-17T07:33:13+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18817,6352682,2015-03-17T07:50:38+00:00,2015-03-17T07:50:50+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18817,21417560,2015-03-17T07:51:10+00:00,2015-03-17T07:51:51+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18817,23930372,2015-03-17T07:30:49+00:00,2015-03-17T07:31:22+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18817,31883685,2015-03-17T06:48:11+00:00,2015-03-17T06:48:30+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18817,31994588,2015-03-17T08:03:39+00:00,2015-03-17T08:04:00+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18817,32002963,2015-03-17T08:22:40+00:00,2015-03-17T08:32:45+00:00,[Islands_disputed_between_China_and_Japan],1,1,0,0,0,0,0,0,0,0
70,18818,6581575,2015-03-18T05:50:53+00:00,2015-03-18T05:51:05+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18818,15439740,2015-03-18T09:18:42+00:00,2015-03-18T09:19:01+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18818,19638651,2015-03-18T16:58:07+00:00,2015-03-18T16:58:36+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18818,26904668,2015-03-18T17:03:49+00:00,2015-03-18T17:04:04+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18818,28406437,2015-03-18T11:01:48+00:00,2015-03-18T11:02:50+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18818,28483210,2015-03-18T15:35:05+00:00,2015-03-18T15:35:13+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18818,31813170,2015-03-18T10:46:21+00:00,2015-03-18T10:46:33+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18819,15439740,2015-03-18T09:19:02+00:00,2015-03-18T09:19:17+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18819,19638651,2015-03-18T16:58:37+00:00,2015-03-18T16:58:47+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18819,23977248,2015-03-18T18:32:20+00:00,2015-03-18T18:32:31+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18819,26904668,2015-03-18T17:04:05+00:00,2015-03-18T17:04:21+00:00,[Islands_disputed_between_China_and_Japan],0,1,0,0,0,0,0,0,0,0
70,18819,28406437,2015-03-18T11:02:52+00:00,2015-03-18T11:03:48+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18819,29387367,2015-03-18T18:44:51+00:00,2015-03-18T18:46:27+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18819,31813170,2015-03-18T10:46:34+00:00,2015-03-18T10:46:45+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18820,6363498,2015-03-17T19:09:53+00:00,2015-03-17T19:11:17+00:00,[anti_China_protests_in_Vietnam],1,0,0,0,0,0,1,0,0,0
70,18820,19378092,2015-03-18T00:26:27+00:00,2015-03-18T00:27:02+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18820,21743413,2015-03-17T18:32:18+00:00,2015-03-17T18:32:34+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18820,23352788,2015-03-18T00:37:33+00:00,2015-03-18T00:38:06+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18820,26544151,2015-03-17T22:42:26+00:00,2015-03-17T22:42:46+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18820,30064988,2015-03-18T01:39:06+00:00,2015-03-18T01:39:34+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18820,30550260,2015-03-17T18:15:52+00:00,2015-03-17T18:16:05+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18821,10959404,2015-03-17T03:46:00+00:00,2015-03-17T03:46:35+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18821,24252915,2015-03-17T01:37:15+00:00,2015-03-17T01:37:34+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18821,27433978,2015-03-17T06:14:14+00:00,2015-03-17T06:14:58+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18821,27934334,2015-03-17T06:43:44+00:00,2015-03-17T06:44:04+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18821,30901412,2015-03-17T06:00:15+00:00,2015-03-17T06:00:34+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18821,31256687,2015-03-17T01:34:12+00:00,2015-03-17T01:34:34+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18821,31580375,2015-03-17T02:32:00+00:00,2015-03-17T02:32:22+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18822,6363498,2015-03-17T19:12:41+00:00,2015-03-17T19:13:05+00:00,[anti_China_protests_in_Vietnam],1,0,0,0,0,0,1,0,0,0
70,18822,21743413,2015-03-17T18:32:59+00:00,2015-03-17T18:33:20+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18822,23352788,2015-03-18T00:38:31+00:00,2015-03-18T00:38:49+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18822,24104564,2015-03-18T04:00:26+00:00,2015-03-18T04:01:03+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18822,26544151,2015-03-17T22:43:13+00:00,2015-03-17T22:43:37+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18822,29411108,2015-03-18T02:30:53+00:00,2015-03-18T02:31:14+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18822,30064988,2015-03-18T01:39:58+00:00,2015-03-18T01:40:22+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18823,6581575,2015-03-18T05:49:25+00:00,2015-03-18T05:49:36+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18823,19638651,2015-03-18T16:58:49+00:00,2015-03-18T16:59:01+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18823,24104564,2015-03-18T04:04:35+00:00,2015-03-18T04:05:18+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18823,26904668,2015-03-18T17:04:22+00:00,2015-03-18T17:04:46+00:00,[Islands_disputed_between_China_and_Japan],0,1,0,0,0,0,0,0,0,0
70,18823,28406437,2015-03-18T11:03:50+00:00,2015-03-18T11:06:49+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18823,29411108,2015-03-18T02:37:40+00:00,2015-03-18T02:38:09+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18823,30064988,2015-03-18T01:42:17+00:00,2015-03-18T01:42:36+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18824,6352345,2015-03-17T07:33:34+00:00,2015-03-17T07:33:48+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18824,6352682,2015-03-17T07:51:04+00:00,2015-03-17T07:51:16+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18824,21417560,2015-03-17T07:52:16+00:00,2015-03-17T07:52:34+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18824,23930372,2015-03-17T07:31:36+00:00,2015-03-17T07:31:46+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18824,31883685,2015-03-17T06:51:33+00:00,2015-03-17T06:52:58+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18824,31994588,2015-03-17T08:04:26+00:00,2015-03-17T08:04:47+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18824,32002963,2015-03-17T08:34:06+00:00,2015-03-17T08:35:36+00:00,[anti_China_protests_in_Vietnam],1,0,0,0,0,0,1,0,0,0
70,18825,6338666,2015-03-17T00:10:33+00:00,2015-03-17T00:11:02+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18825,10390268,2015-03-17T00:16:57+00:00,2015-03-17T00:17:20+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18825,13581319,2015-03-17T00:18:26+00:00,2015-03-17T00:18:37+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18825,22150704,2015-03-17T00:06:37+00:00,2015-03-17T00:07:07+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18825,28675156,2015-03-17T00:38:54+00:00,2015-03-17T00:42:34+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18825,30506788,2015-03-17T00:24:25+00:00,2015-03-17T00:25:19+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18825,31906954,2015-03-17T00:29:46+00:00,2015-03-17T00:30:07+00:00,[Islands_disputed_between_China_and_Japan],1,1,0,0,0,0,0,0,0,0
70,18826,7461070,2015-03-17T17:49:15+00:00,2015-03-17T17:49:49+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18826,12317706,2015-03-17T14:35:25+00:00,2015-03-17T14:35:39+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18826,16888714,2015-03-17T18:05:48+00:00,2015-03-17T18:06:11+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18826,18377652,2015-03-17T16:40:22+00:00,2015-03-17T16:41:01+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18826,24407926,2015-03-17T16:57:05+00:00,2015-03-17T16:57:24+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18826,29881713,2015-03-17T16:19:53+00:00,2015-03-17T16:20:17+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18826,30550260,2015-03-17T18:11:35+00:00,2015-03-17T18:12:00+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18827,7461070,2015-03-17T17:48:18+00:00,2015-03-17T17:49:14+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18827,12317706,2015-03-17T14:35:07+00:00,2015-03-17T14:35:24+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18827,16888714,2015-03-17T18:05:35+00:00,2015-03-17T18:05:46+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18827,18377652,2015-03-17T16:39:31+00:00,2015-03-17T16:40:21+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18827,24407926,2015-03-17T16:56:35+00:00,2015-03-17T16:57:03+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18827,29881713,2015-03-17T16:19:03+00:00,2015-03-17T16:19:51+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18827,31372936,2015-03-17T14:32:45+00:00,2015-03-17T14:33:25+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18828,6363498,2015-03-17T19:19:18+00:00,2015-03-17T19:19:54+00:00,[anti_China_protests_in_Vietnam],1,0,0,0,0,0,1,0,0,0
70,18828,6581575,2015-03-18T05:48:13+00:00,2015-03-18T05:48:37+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18828,24104564,2015-03-18T04:02:45+00:00,2015-03-18T04:03:21+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18828,26544151,2015-03-17T22:44:33+00:00,2015-03-17T22:44:55+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18828,28406437,2015-03-18T11:06:50+00:00,2015-03-18T11:07:50+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18828,29411108,2015-03-18T02:33:55+00:00,2015-03-18T02:34:59+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18828,30064988,2015-03-18T01:41:18+00:00,2015-03-18T01:41:38+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18829,10032240,2015-03-17T14:15:38+00:00,2015-03-17T14:15:57+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18829,12317706,2015-03-17T14:34:31+00:00,2015-03-17T14:34:52+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18829,18377652,2015-03-17T16:09:50+00:00,2015-03-17T16:12:37+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18829,29275930,2015-03-17T15:14:06+00:00,2015-03-17T15:14:18+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18829,31241093,2015-03-17T15:06:38+00:00,2015-03-17T15:07:09+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18829,31372936,2015-03-17T14:31:58+00:00,2015-03-17T14:32:22+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18829,31379566,2015-03-17T14:03:58+00:00,2015-03-17T14:04:12+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18830,7111544,2015-03-17T12:19:52+00:00,2015-03-17T12:20:10+00:00,[Islands_disputed_between_China_and_Japan],1,1,0,0,0,0,0,0,0,0
70,18830,10032240,2015-03-17T14:12:19+00:00,2015-03-17T14:12:45+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18830,21801865,2015-03-17T13:10:16+00:00,2015-03-17T13:10:54+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18830,31140504,2015-03-17T12:05:21+00:00,2015-03-17T12:05:32+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18830,31372936,2015-03-17T14:27:19+00:00,2015-03-17T14:27:41+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18830,31379566,2015-03-17T14:01:44+00:00,2015-03-17T14:02:04+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18830,31767535,2015-03-17T12:05:45+00:00,2015-03-17T12:05:59+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18831,6330007,2015-03-17T09:26:07+00:00,2015-03-17T09:27:00+00:00,[anti_China_protests_in_Vietnam],1,0,0,0,0,0,1,0,0,0
70,18831,14528761,2015-03-17T09:07:59+00:00,2015-03-17T09:08:08+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18831,16101132,2015-03-17T09:25:51+00:00,2015-03-17T09:26:10+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18831,30000442,2015-03-17T08:59:23+00:00,2015-03-17T08:59:40+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18831,30782237,2015-03-17T09:26:42+00:00,2015-03-17T09:27:16+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18831,31856422,2015-03-17T08:54:48+00:00,2015-03-17T08:55:03+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18831,32002963,2015-03-17T08:43:02+00:00,2015-03-17T08:45:54+00:00,[anti_China_protests_in_Vietnam],1,0,0,0,0,0,1,0,0,0
70,18832,6352345,2015-03-17T07:33:14+00:00,2015-03-17T07:33:33+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18832,6352682,2015-03-17T07:50:52+00:00,2015-03-17T07:51:03+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18832,21417560,2015-03-17T07:51:52+00:00,2015-03-17T07:52:15+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18832,23930372,2015-03-17T07:31:23+00:00,2015-03-17T07:31:34+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18832,31883685,2015-03-17T06:48:31+00:00,2015-03-17T06:48:50+00:00,[NONE],0,0,0,0,0,0,0,0,0,1
70,18832,31994588,2015-03-17T08:04:03+00:00,2015-03-17T08:04:24+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18832,32002963,2015-03-17T08:32:47+00:00,2015-03-17T08:34:06+00:00,[anti_China_protests_in_Vietnam],1,0,0,0,0,0,1,0,0,0
70,18833,10959404,2015-03-17T03:44:43+00:00,2015-03-17T03:45:15+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18833,17950689,2015-03-17T01:05:07+00:00,2015-03-17T01:05:36+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18833,24252915,2015-03-17T01:35:45+00:00,2015-03-17T01:36:14+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18833,29849805,2015-03-17T01:04:54+00:00,2015-03-17T01:05:09+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18833,30326470,2015-03-17T00:58:05+00:00,2015-03-17T00:58:34+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18833,31184650,2015-03-17T01:18:20+00:00,2015-03-17T01:18:59+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18833,31256687,2015-03-17T01:33:11+00:00,2015-03-17T01:33:28+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18834,10959404,2015-03-17T03:47:18+00:00,2015-03-17T03:47:49+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18834,24252915,2015-03-17T01:38:32+00:00,2015-03-17T01:38:50+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18834,27433978,2015-03-17T06:16:50+00:00,2015-03-17T06:17:15+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18834,27934334,2015-03-17T06:45:04+00:00,2015-03-17T06:45:19+00:00,[NONE],1,0,0,0,0,0,0,0,0,1
70,18834,30901412,2015-03-17T06:01:20+00:00,2015-03-17T06:01:32+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18834,31256687,2015-03-17T01:35:14+00:00,2015-03-17T01:35:28+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18834,31580375,2015-03-17T02:33:09+00:00,2015-03-17T02:33:31+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
70,18835,6363498,2015-03-17T19:11:17+00:00,2015-03-17T19:12:40+00:00,"[Davos_world_economic_forum_2014], [anti_China_protests_in_Vietnam]",1,0,0,0,1,0,1,0,0,0
70,18835,21743413,2015-03-17T18:32:35+00:00,2015-03-17T18:32:57+00:00,[anti_China_protests_in_Vietnam],0,0,0,0,0,0,1,0,0,0
