"Sent_id","Work_id","judgement","source","spam","opt_judg","start_time","end_time"
907658,20929875,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:52:21,2014-07-14 17:53:51
907658,19192508,"[other]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:55:49,2014-07-14 17:56:31
907658,25990856,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"cause",2014-07-14 18:01:12,2014-07-14 18:01:21
907658,19162475,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 18:03:15,2014-07-14 18:03:27
907658,28269997,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 18:04:30,2014-07-14 18:04:54
907658,19636746,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 18:10:16,2014-07-14 18:11:22
907661,25224036,"[contraindicates]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:50:50,2014-07-14 16:50:58
907661,27753923,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"cause",2014-07-14 16:54:45,2014-07-14 16:54:55
907661,17610000,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1," treat",2014-07-14 16:55:54,2014-07-14 16:56:04
907661,18960682,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:02:27,2014-07-14 17:02:45
907661,28276268,"[diagnose_by_test_or_drug] [treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:09:08,2014-07-14 17:09:42
907661,27871219,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:11:36,2014-07-14 17:11:52
907661,2143114,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:16:57,2014-07-14 17:17:11
907661,21350475,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:16:32,2014-07-14 17:18:09
907661,21515166,"[treats] [location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:17:46,2014-07-14 17:18:55
907661,2767509,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1," treat",2014-07-14 17:17:23,2014-07-14 17:19:41
907661,12115558,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:20:06,2014-07-14 17:20:53
907661,19803139,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:26:16,2014-07-14 17:26:37
907661,19192508,"[other]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:54:47,2014-07-14 17:55:14
907661,27754872,"[none]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:59:26,2014-07-14 18:00:22
907661,28503042,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 18:00:23,2014-07-14 18:00:46
907665,27793793,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 16:51:17,2014-07-14 16:51:36
907665,25224036,"[contraindicates]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:52:42,2014-07-14 16:52:51
907665,17610000,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1," treat",2014-07-14 16:55:23,2014-07-14 16:55:39
907665,13763729,"[is_a]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 16:59:47,2014-07-14 17:00:17
907665,18960682,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:03:48,2014-07-14 17:04:00
907665,2143114,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:07:42,2014-07-14 17:08:18
907665,21515166,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:13:33,2014-07-14 17:14:07
907665,27871219,"[other]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:14:37,2014-07-14 17:15:03
907665,19803139,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:15:47,2014-07-14 17:16:07
907665,21916793,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:33:28,2014-07-14 17:34:25
907665,18531561,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:53:20,2014-07-14 17:54:00
907665,20929875,"[other]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:59:05,2014-07-14 17:59:51
907665,25990856,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"cause",2014-07-14 18:00:14,2014-07-14 18:00:22
907665,28503042,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 18:01:50,2014-07-14 18:02:23
907665,19162475,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 18:03:28,2014-07-14 18:03:46
902099,27753923,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:52:20,2014-07-14 16:52:30
902099,27793793,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 16:52:39,2014-07-14 16:52:58
902099,17610000,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1," treat",2014-07-14 16:57:12,2014-07-14 16:57:21
902099,26770238,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 16:57:37,2014-07-14 16:57:59
902099,18960682,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:01:42,2014-07-14 17:02:09
902099,2143114,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:02:16,2014-07-14 17:02:31
902099,13763729,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:02:16,2014-07-14 17:02:46
902099,28276268,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:16:28,2014-07-14 17:17:06
902099,12115558,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:30:00,2014-07-14 17:30:38
902099,28503042,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:51:56,2014-07-14 17:52:25
902099,19636746,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:52:36,2014-07-14 17:53:55
902099,25990856,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 18:01:03,2014-07-14 18:01:11
902099,12944140,"[none]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 18:03:30,2014-07-14 18:03:36
902099,28519532,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 18:03:01,2014-07-14 18:03:41
902099,19162475,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 18:03:48,2014-07-14 18:04:22
905488,25224036,"[contraindicates]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:54:14,2014-07-14 16:54:26
905488,27753923,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"cause",2014-07-14 16:56:27,2014-07-14 16:56:34
905488,27793793,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 16:57:06,2014-07-14 16:57:20
905488,26770238,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 16:58:00,2014-07-14 16:58:30
905488,2143114,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:03:08,2014-07-14 17:03:42
905488,27871219,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:15:05,2014-07-14 17:16:11
905488,24252915,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:19:41,2014-07-14 17:20:16
905488,28276268,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:23:33,2014-07-14 17:24:09
905488,21515166,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:25:25,2014-07-14 17:26:05
905488,20929875,"[part_of]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:42:10,2014-07-14 17:42:57
905488,19636746,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:48:28,2014-07-14 17:48:54
905488,27754872,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:50:52,2014-07-14 17:51:44
905488,25990856,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"cause",2014-07-14 18:01:22,2014-07-14 18:01:32
905488,19192508,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 18:01:20,2014-07-14 18:03:56
905488,19162475,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 18:04:24,2014-07-14 18:04:36
907668,27753923,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:53:59,2014-07-14 16:54:06
907668,27793793,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 16:53:57,2014-07-14 16:54:18
907668,25224036,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:54:49,2014-07-14 16:54:57
907668,17610000,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1," treat",2014-07-14 16:54:58,2014-07-14 16:55:08
907668,18960682,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:06:34,2014-07-14 17:06:46
907668,27871219,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:07:13,2014-07-14 17:07:29
907668,28276268,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:12:55,2014-07-14 17:13:24
907668,21350475,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:15:39,2014-07-14 17:16:31
907668,19803139,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:18:21,2014-07-14 17:18:42
907668,21515166,"[treats] [treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:27:59,2014-07-14 17:29:06
907668,12115558,"[none]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:34:06,2014-07-14 17:35:06
907668,19192508,"[other]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:51:53,2014-07-14 17:52:33
907668,19636746,"[contraindicates]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:53:56,2014-07-14 17:55:16
907668,20929875,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:56:13,2014-07-14 17:57:25
907668,25990856,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"cause",2014-07-14 18:03:32,2014-07-14 18:03:41
900354,25224036,"[contraindicates]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:51:49,2014-07-14 16:51:57
900354,27793793,"[part_of]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 16:52:07,2014-07-14 16:52:37
900354,27753923,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:53:13,2014-07-14 16:53:21
900354,17610000,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1," treat",2014-07-14 16:54:18,2014-07-14 16:54:30
900354,2143114,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:00:36,2014-07-14 17:01:24
900354,13763729,"[other]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:10:32,2014-07-14 17:11:20
900354,21515166,"[part_of]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:12:22,2014-07-14 17:12:51
900354,27871219,"[none]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:12:53,2014-07-14 17:14:35
900354,19803139,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:16:08,2014-07-14 17:16:39
900354,21350475,"[none]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:19:40,2014-07-14 17:20:46
900354,12115558,"[is_a]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:27:42,2014-07-14 17:28:20
900354,21916793,"[other]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:34:27,2014-07-14 17:37:18
900354,19636746,"[other]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:43:46,2014-07-14 17:44:37
900354,28503042,"[other]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:54:42,2014-07-14 17:54:59
900354,27754872,"[none]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:56:43,2014-07-14 17:57:09
901842,27753923,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:52:56,2014-07-14 16:53:12
901842,25224036,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:55:19,2014-07-14 16:55:29
901842,27793793,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 16:55:57,2014-07-14 16:56:25
901842,17610000,"[location]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:58:23,2014-07-14 16:58:33
901842,18960682,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:00:11,2014-07-14 17:00:32
901842,13763729,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:07:21,2014-07-14 17:07:47
901842,28276268,"[diagnose_by_test_or_drug] [causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:18:38,2014-07-14 17:19:09
901842,19803139,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:20:15,2014-07-14 17:20:50
901842,21515166,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"none",2014-07-14 17:26:43,2014-07-14 17:27:58
901842,20929875,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:51:43,2014-07-14 17:52:21
901842,18531561,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:52:13,2014-07-14 17:52:44
901842,28503042,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:53:34,2014-07-14 17:53:57
901842,19636746,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:56:24,2014-07-14 17:57:21
901842,19192508,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 18:00:43,2014-07-14 18:01:19
901842,19162475,"[associated_with]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 18:01:32,2014-07-14 18:01:44
907827,25224036,"[contraindicates]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:54:26,2014-07-14 16:54:36
907827,27753923,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"cause",2014-07-14 16:56:12,2014-07-14 16:56:25
907827,17610000,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 16:57:35,2014-07-14 16:57:45
907827,27793793,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 16:59:06,2014-07-14 16:59:16
907827,13763729,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:04:24,2014-07-14 17:04:39
907827,18960682,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:06:47,2014-07-14 17:07:02
907827,21515166,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:16:26,2014-07-14 17:17:01
907827,19803139,"[causes]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0,"cause",2014-07-14 17:17:02,2014-07-14 17:17:24
907827,27871219,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:18:37,2014-07-14 17:18:51
907827,28276268,"[treats] [diagnose_by_test_or_drug]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:21:14,2014-07-14 17:21:42
907827,20929875,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:46:30,2014-07-14 17:47:29
907827,19636746,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:51:15,2014-07-14 17:51:50
907827,28503042,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 17:59:52,2014-07-14 18:00:22
907827,25990856,"[contraindicates]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",1,"none",2014-07-14 18:02:31,2014-07-14 18:02:41
907827,28519532,"[treats]","expert_run/output/RelEx/14/RelEx_batch_14_withFactSpan_cause.csv",0," treat",2014-07-14 18:02:17,2014-07-14 18:02:55
908169,25224036,"[associated_with]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",1,"none",2014-07-14 17:13:38,2014-07-14 17:13:48
908169,2143114,"[causes]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"cause",2014-07-14 17:22:22,2014-07-14 17:23:01
908169,28519532,"[other]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 17:37:45,2014-07-14 17:38:53
908169,21515166,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 17:46:59,2014-07-14 17:47:39
908169,25990856,"[treats]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",1," treat",2014-07-14 17:57:22,2014-07-14 17:57:31
908169,25451531,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 17:57:41,2014-07-14 17:58:47
908169,19162475,"[associated_with]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",1,"none",2014-07-14 18:12:22,2014-07-14 18:12:39
908169,27608448,"[other]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 18:25:31,2014-07-14 18:26:02
908169,18531561,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 18:41:37,2014-07-14 18:44:33
908169,13795372,"[associated_with]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 18:46:34,2014-07-14 18:46:57
908169,25595227,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 18:54:57,2014-07-14 18:56:15
908169,15189335,"[associated_with]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 18:59:09,2014-07-14 19:01:38
908169,14861092,"[other]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 19:03:51,2014-07-14 19:04:28
908169,19636746,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 19:43:07,2014-07-14 19:43:43
908169,25419319,"[causes]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"cause",2014-07-14 19:48:56,2014-07-14 19:49:15
905057,18960682,"[location]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 17:10:16,2014-07-14 17:10:31
905057,27793793,"[causes]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"cause",2014-07-14 17:20:35,2014-07-14 17:20:47
905057,2143114,"[associated_with]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 17:29:53,2014-07-14 17:30:14
905057,19803139,"[location]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 17:30:59,2014-07-14 17:31:20
905057,27871219,"[location]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 17:46:11,2014-07-14 17:46:48
905057,21515166,"[part_of]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 17:47:39,2014-07-14 17:48:27
905057,28301350,"[location]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 17:49:27,2014-07-14 17:51:09
905057,28503042,"[other]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 18:13:39,2014-07-14 18:14:15
905057,15189335,"[location]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 19:03:03,2014-07-14 19:04:30
905057,13763729,"[location]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 19:03:42,2014-07-14 19:04:32
905057,13795372,"[treats]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0," treat",2014-07-14 19:05:15,2014-07-14 19:06:00
905057,25595227,"[location]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 19:08:00,2014-07-14 19:08:38
905057,14861092,"[location]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 19:11:37,2014-07-14 19:11:55
905057,19636746,"[contraindicates]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 19:43:45,2014-07-14 19:44:11
905057,25419319,"[causes]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"cause",2014-07-14 19:50:37,2014-07-14 19:51:01
902461,21515166,"[causes]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"cause",2014-07-14 17:33:11,2014-07-14 17:33:57
902461,20452113,"[location]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 17:45:41,2014-07-14 17:47:00
902461,25990856,"[contraindicates]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",1,"none",2014-07-14 17:54:37,2014-07-14 17:54:46
902461,25451531,"[location]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 17:56:55,2014-07-14 17:57:41
902461,12944140,"[none]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",1,"none",2014-07-14 18:04:40,2014-07-14 18:05:19
902461,19162475,"[associated_with]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",1,"none",2014-07-14 18:11:04,2014-07-14 18:11:18
902461,28503042,"[other]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 18:22:31,2014-07-14 18:23:21
902461,24449707,"[associated_with]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 18:33:13,2014-07-14 18:34:10
902461,25595227,"[diagnose_by_test_or_drug]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 18:42:25,2014-07-14 18:43:59
902461,15189335,"[associated_with]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 18:56:53,2014-07-14 18:59:07
902461,28013393,"[associated_with]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 19:01:57,2014-07-14 19:02:29
902461,25255063,"[is_a]","expert_run/output/RelEx/15/RelEx_batch_15_withFactSpan_cause.csv",0,"none",2014-07-14 20:19:10,2014-07-14 20:19:45
