unit,duration,input.avg_rating,input.bitdepth,input.bitrate,input.channels,input.description,input.duration,input.experiment_url,input.group,input.id,input.license,input.name,input.num_ratings,input.preview-hq-mp3,input.preview-hq-ogg,input.samplerate,input.tags,input.type,input.url,input.username,job,metrics.avg_magnitude,metrics.avg_max_relation_Cos,metrics.avg_norm_magnitude,metrics.avg_vector_size,output.keywords,output.keywords.metrics,worker
725642023,64,3.9339622642,16,1411,2,"Recording of the power supply fan and the CPU fan of my old Gateway computer (currently my sound studio) through the slot where my CD drive should go...
I recorded this sample with a Telex/Boston mic (not a good buy by the way) with a small cloth bag over the mic head to muffle the high freq noises. I ran the recording through Audacity and cut it up and then passed it through a 31 Band EQ VST plugin in FL Studios 3 and i removed the high freq sounds and boosted the mid tones. 

This sample is intended for willy313 to be used in his upcoming computer game ""Sub Zero Conditions: 2"" as the loop for either a robot or the ambient sounds for the game levels, but use it if you like it.",1.9748526077,http://kyoto.let.vu.nl/~miltenburg/sounds/31970.mp3,357,31970,http://creativecommons.org/licenses/by/3.0/,engineorbunker loop.wav,53,https://www.freesound.org/data/previews/31/31970_103319-hq.mp3,https://www.freesound.org/data/previews/31/31970_103319-hq.ogg,44100,mechanic noise background machine bunker ambient ambience engine computer fan szc2,wav,https://www.freesound.org/people/DJ%20Chronos/sounds/31970/,DJ Chronos,f730379_9_264,3.7416573868,0.2672612419,0.2672612419,14,"Counter({'hum': 1, 'radio_static': 1, 'car': 1, 'vacuum': 1, 'jjjj': 1, 'loud_white_noise': 1, 'elevator': 1, 'machine': 1, 'sci_fi_airlock': 1, 'car_horn': 1, 'mechanical': 1, 'industral_echo': 1, 'buzzing': 1, 'humming': 1})","{'vector_size': 14, 'magnitude': 3.7416573867739413, 'max_relation_Cos': 0.2672612419124244, 'norm_magnitude': 0.2672612419124244}",10
666412985,83.4,3.862962963,16,705,1,Foley footsteps - flat-bottomed shoe on carpet over wooden floor.  Recorded with an Audix OM-3 dynamic microphone through a Tascam US-428 audio interface into Audacity.,17.5658956916,http://kyoto.let.vu.nl/~miltenburg/sounds/32575.mp3,,32575,http://creativecommons.org/licenses/by-nc/3.0/,Carpet footsteps.wav,135,https://www.freesound.org/data/previews/32/32575_15504-hq.mp3,https://www.freesound.org/data/previews/32/32575_15504-hq.ogg,44100,carpet foley foot footstep muted step thud thump walk,wav,https://www.freesound.org/people/redjim/sounds/32575/,redjim,f685066,6,0.5,0.2727272727,17,"Counter({'footsteps': 3, 'quiet': 3, 'beat': 2, 'walking': 1, 'slow': 1, 'footstep': 1, 'thudding': 1, 'clomping': 1, 'foot_steps': 1, 'steps': 1, 'tennis_game': 1, 'thumping': 1, 'thump': 1, 'subtle': 1, 'soft': 1, 'pattern': 1, 'car': 1})","{'vector_size': 17, 'magnitude': 6.0, 'max_relation_Cos': 0.5, 'norm_magnitude': 0.27272727272727271}",10
665018739,90.7,4.2,16,768,1,Dropping a plastic ballpoint pen onto a wooden surface from a few centimetres above.  Recorded with an Audix OM-3 dynamic microphone through a Tascam US-428 audio interface into Audacity.,18.375,http://kyoto.let.vu.nl/~miltenburg/sounds/32577.mp3,,32577,http://creativecommons.org/licenses/by-nc/3.0/,Pen drop.wav,5,https://www.freesound.org/data/previews/32/32577_15504-hq.mp3,https://www.freesound.org/data/previews/32/32577_15504-hq.ogg,48000,ballpoint down drop foley pen place plastic rattle stationery,wav,https://www.freesound.org/people/redjim/sounds/32577/,redjim,f683873,4.1231056256,0.4850712501,0.2748737084,14,"Counter({'clack': 2, 'rhythmic': 1, '': 1, 'clink_repeating': 1, 'toy': 1, 'creaking': 1, 'rattle': 1, 'scraping': 1, 'tennis': 1, 'dropping': 1, 'raindrop_hitting_pavement': 1, 'walking_sound': 1, 'poker_chips': 1, 'click': 1})","{'vector_size': 14, 'magnitude': 4.1231056256176606, 'max_relation_Cos': 0.48507125007266594, 'norm_magnitude': 0.27487370837451069}",10
658295916,114.2,4.1423076923,16,705,1,Rubbing cotton fabric on polar-fleece fabric; mixture of vigorous and sedate movement.  Recorded with an Audix OM-3 dynamic microphone through a Tascam US-428 audio interface into Audacity.,20.3406802721,http://kyoto.let.vu.nl/~miltenburg/sounds/32584.mp3,,32584,http://creativecommons.org/licenses/by-nc/3.0/,fabric rustling.wav,130,https://www.freesound.org/data/previews/32/32584_15504-hq.mp3,https://www.freesound.org/data/previews/32/32584_15504-hq.ogg,44100,cloth clothes fabric foley move movement rub rustle,wav,https://www.freesound.org/people/redjim/sounds/32584/,redjim,f680552,5.1961524227,0.3849001795,0.2078460969,24,"Counter({'rub': 2, 'shuffle': 1, 'rustling': 1, 'friction': 1, 'static': 1, 'shake': 1, 'aerial': 1, 'physical': 1, 'shuffling': 1, 'tv': 1, 'duvet': 1, 'muffle': 1, 'radio': 1, 'shifting': 1, 'buzzing': 1, 'sniff': 1, 'drum': 1, 'rustle': 1, 'shaking': 1, 'marching_band': 1, 'quiet': 1, 'moving': 1, 'cutting_something': 1, 'silence': 1})","{'vector_size': 24, 'magnitude': 5.196152422706632, 'max_relation_Cos': 0.38490017945975052, 'norm_magnitude': 0.20784609690826528}",10
665018645,66.6,3.35,16,1411,2,"Me grinding my morning coffee, recorded in kitchen.  Fridge in background.  Rattle at beginning, eventually smoothed into whining.",19,http://kyoto.let.vu.nl/~miltenburg/sounds/32990.mp3,,32990,http://creativecommons.org/licenses/sampling+/1.0/,coffee grinder.aif,10,https://www.freesound.org/data/previews/32/32990_279761-hq.mp3,https://www.freesound.org/data/previews/32/32990_279761-hq.ogg,44100,coffee grinder kitchen machine motor rattle small whine,aif,https://www.freesound.org/people/pauliep83/sounds/32990/,pauliep83,f683873,6.0827625303,0.3287979746,0.2097504321,25,"Counter({'': 2, 'rattle': 2, 'saw': 2, 'drill': 2, 'motor': 1, 'scratching': 1, 'blender': 1, 'whining': 1, 'grinder': 1, 'working': 1, 'scrape': 1, 'machine': 1, 'electrical': 1, 'coffee': 1, 'electric': 1, 'tool': 1, 'buzz': 1, 'water': 1, 'chainsaw': 1, 'cutting': 1, 'buzzy': 1, 'electric_shaver': 1, 'whine': 1, 'sawing': 1, 'grounds': 1})","{'vector_size': 25, 'magnitude': 6.0827625302982193, 'max_relation_Cos': 0.32879797461071458, 'norm_magnitude': 0.20975043207924896}",10
722683662,71.8,3.5,16,705,1,"Cries of agony from my custom-bent SK-1, affectionately known as my ""SK1TZOID"".",1.6647619048,http://kyoto.let.vu.nl/~miltenburg/sounds/32999.mp3,127,32999,http://creativecommons.org/licenses/sampling+/1.0/,?LL???_I Killed My Synthesizer 2.wav,1,https://www.freesound.org/data/previews/32/32999_265625-hq.mp3,https://www.freesound.org/data/previews/32/32999_265625-hq.ogg,44100,arp casio-sk-1 circuit-bent glitch noise synthesizer,wav,https://www.freesound.org/people/Experimental%20Illness/sounds/32999/,Experimental Illness,f727503_6_150,4.1231056256,0.4850712501,0.2748737084,14,"Counter({'electronic': 2, '': 1, 'melodic': 1, 'high_beep': 1, 'squeaking': 1, 'tuning': 1, 'electronica': 1, 'rubbing': 1, 'twisting': 1, 'robot': 1, 'tinkle': 1, 'static': 1, 'low_beep': 1, 'buzzing': 1})","{'vector_size': 14, 'magnitude': 4.1231056256176606, 'max_relation_Cos': 0.48507125007266594, 'norm_magnitude': 0.27487370837451069}",10
725641964,68.7,5,16,705,1,"A short yet interesting sound from my custom-bent SK-1, affectionately known as my ""SK1TZOID"".",0.7363265306,http://kyoto.let.vu.nl/~miltenburg/sounds/33002.mp3,338,33002,http://creativecommons.org/licenses/sampling+/1.0/,?LL???_I Killed My Synthesizer 5.wav,1,https://www.freesound.org/data/previews/33/33002_265625-hq.mp3,https://www.freesound.org/data/previews/33/33002_265625-hq.ogg,44100,arp casio-sk-1 circuit-bent glitch noise synthesizer,wav,https://www.freesound.org/people/Experimental%20Illness/sounds/33002/,Experimental Illness,f730379_9_264,4.1231056256,0.242535625,0.242535625,17,"Counter({'blow': 1, 'squawk': 1, 'zip': 1, 'eerie': 1, 'signal': 1, 'digital': 1, 'raygun': 1, 'robot': 1, 'tuba': 1, 'horn': 1, 'beep': 1, 'laser_sound': 1, 'static': 1, 'synth': 1, 'losing_sound_effect': 1, 'acoustic': 1, 'awesome': 1})","{'vector_size': 17, 'magnitude': 4.1231056256176606, 'max_relation_Cos': 0.24253562503633297, 'norm_magnitude': 0.24253562503633297}",10
722683689,58,3,16,705,1,"Another annihilated sequence via my custom-bent SK-1, affectionately known as my ""SK1TZOID"".",1.6808843537,http://kyoto.let.vu.nl/~miltenburg/sounds/33006.mp3,136,33006,http://creativecommons.org/licenses/sampling+/1.0/,?LL???_I Killed My Synthesizer 9.wav,1,https://www.freesound.org/data/previews/33/33006_265625-hq.mp3,https://www.freesound.org/data/previews/33/33006_265625-hq.ogg,44100,arp casio-sk-1 circuit-bent glitch noise synthesizer,wav,https://www.freesound.org/people/Experimental%20Illness/sounds/33006/,Experimental Illness,f727503_6_150,4.8989794856,0.4082482905,0.2449489743,18,"Counter({'beeping': 2, 'music': 2, 'sound': 1, 'machine': 1, 'melodia': 1, 'blast': 1, 'computer': 1, 'buzzy': 1, 'random': 1, 'effect': 1, 'clunk': 1, 'robot': 1, 'alien': 1, 'pounding': 1, 'boom': 1, 'annoying': 1, 'electronic': 1, 'restarting': 1})","{'vector_size': 18, 'magnitude': 4.8989794855663558, 'max_relation_Cos': 0.40824829046386313, 'norm_magnitude': 0.2449489742783178}",10
721936910,92.9,3.5,16,705,1,"Do realize that these are mostly just for you to listen to. For your listening displeasure, if you will. And because of the sheer uselessness of these loops, I doubt they will get many downloads. ",1.5541950113,http://kyoto.let.vu.nl/~miltenburg/sounds/33013.mp3,60,33013,http://creativecommons.org/licenses/sampling+/1.0/,CurrentDatabase_59R_G.wav,2,https://www.freesound.org/data/previews/33/33013_265625-hq.mp3,https://www.freesound.org/data/previews/33/33013_265625-hq.ogg,44100,circuit-bent drum-machine experimental glitch noise,wav,https://www.freesound.org/people/Experimental%20Illness/sounds/33013/,Experimental Illness,f726874_4_90,5.5677643628,0.5388159061,0.2420767114,20,"Counter({'static': 3, 'tap': 2, '': 1, 'eerie': 1, 'beat': 1, 'scratch': 1, 'intermittent': 1, 'crackle': 1, 'pop': 1, 'loud_static': 1, 'techno': 1, 'scrape': 1, 'rap': 1, 'buzz': 1, 'snap': 1, 'bad_static': 1, 'hissing': 1, 'tick': 1, 'fuzz': 1, 'crackling': 1})","{'vector_size': 20, 'magnitude': 5.5677643628300215, 'max_relation_Cos': 0.5388159060803247, 'norm_magnitude': 0.24207671142739223}",10
723515426,41.1,4.2,16,705,1,"Ah Gee..... These are random samples I recorder and am such a lazy I don't want to sort them out....

1 - Could be my Modified Boss DS-1 Distortion Pedal (I call it the Violent DS - 1) (w/ 3 extra Capacitors and a transistor or two) Going throught it is a Boss DR 550

2 - A yamaha Portasound PSS - 270 which I cut The FM Synth Traces too Via Switch (that was a pain in my ass also!)

3 - A very Scary leap frog kids toy named professor quigly.

4 - A speak and math.......

5 - Sum yamaha thingy I don't know I just call it my Raver Machine...... It looks kinda like a cool t.v. ",1.0681179138,http://kyoto.let.vu.nl/~miltenburg/sounds/33018.mp3,202,33018,http://creativecommons.org/publicdomain/zero/1.0/,1 2.wav,5,https://www.freesound.org/data/previews/33/33018_164285-hq.mp3,https://www.freesound.org/data/previews/33/33018_164285-hq.ogg,44100,ambeint circuit-bent circuits electro glitch noise slightly-messed-with static-crush,wav,https://www.freesound.org/people/KatHakaku/sounds/33018/,KatHakaku,f727918_7_180,4.1231056256,0.4850712501,0.2748737084,14,"Counter({'beep': 2, 'pitido': 1, 'ringing': 1, 'techno_effect': 1, 'woop': 1, 'beeps': 1, 'repetitive': 1, 'beeping': 1, 'signal': 1, 'computer': 1, 'techno': 1, 'whistles': 1, 'electronic': 1, 'hospital': 1})","{'vector_size': 14, 'magnitude': 4.1231056256176606, 'max_relation_Cos': 0.48507125007266594, 'norm_magnitude': 0.27487370837451069}",10
722439278,69.7,3.5,16,705,1,"Ah Gee..... These are random samples I recorder and am such a lazy I don't want to sort them out....

1 - Could be my Modified Boss DS-1 Distortion Pedal (I call it the Violent DS - 1) (w/ 3 extra Capacitors and a transistor or two) Going throught it is a Boss DR 550

2 - A yamaha Portasound PSS - 270 which I cut The FM Synth Traces too Via Switch (that was a pain in my ass also!)

3 - A very Scary leap frog kids toy named professor quigly.

4 - A speak and math.......

5 - Sum yamaha thingy I don't know I just call it my Raver Machine...... It looks kinda like a cool t.v. ",1.6079818594,http://kyoto.let.vu.nl/~miltenburg/sounds/33020.mp3,87,33020,http://creativecommons.org/publicdomain/zero/1.0/,626 Anyone.wav,1,https://www.freesound.org/data/previews/33/33020_164285-hq.mp3,https://www.freesound.org/data/previews/33/33020_164285-hq.ogg,44100,ambeint circuit-bent circuits electro glitch noise slightly-messed-with static-crush,wav,https://www.freesound.org/people/KatHakaku/sounds/33020/,KatHakaku,f727177_5_120,4.6904157598,0.6396021491,0.3350296971,11,"Counter({'music': 3, 'drum': 2, 'drumming': 1, 'beat': 1, 'electronic': 1, 'popopum': 1, 'click': 1, 'drums': 1, 'melody': 1, 'this_is': 1, 'techno_music': 1})","{'vector_size': 11, 'magnitude': 4.6904157598234297, 'max_relation_Cos': 0.63960214906683133, 'norm_magnitude': 0.335029697130245}",10
666412971,91.2,4.875,16,705,1,Ah Gee..... These are random samples I recorder and am such a lazy I don't want to sort them out....  1 - Could be my Modified Boss DS-1 Distortion Pedal (I call it the Violent DS - 1) (w/ 3 extra Capacitors and a transistor or two) Going throught it is a Boss DR 550  2 - A yamaha Portasound PSS - 270 which I cut The FM Synth Traces too Via Switch (that was a pain in my ass also!)  3 - A very Scary leap frog kids toy named professor quigly.  4 - A speak and math.......  5 - Sum yamaha thingy I don't know I just call it my Raver Machine...... It looks kinda like a cool t.v. ,5.1316099773,http://kyoto.let.vu.nl/~miltenburg/sounds/33021.mp3,,33021,http://creativecommons.org/publicdomain/zero/1.0/,Alien 1.wav,4,https://www.freesound.org/data/previews/33/33021_164285-hq.mp3,https://www.freesound.org/data/previews/33/33021_164285-hq.ogg,44100,ambeint circuit-bent circuits electro glitch noise slightly-messed-with static-crush,wav,https://www.freesound.org/people/KatHakaku/sounds/33021/,KatHakaku,f685066,5.6568542495,0.7071067812,0.2828427125,17,"Counter({'static': 4, 'engine': 1, 'static_noise': 1, 'turn_off_tv': 1, 'clicking': 1, 'alarm': 1, 'white_noise': 1, 'stutter': 1, 'car_trying_to_start': 1, 'machine': 1, 'alternating_pattern': 1, 'whirring': 1, 'chugging': 1, 'radio': 1, 'buzzing': 1, 'electronic_sound': 1, 'electric_pulsing': 1})","{'vector_size': 17, 'magnitude': 5.6568542494923806, 'max_relation_Cos': 0.70710678118654746, 'norm_magnitude': 0.28284271247461901}",10
723515411,38.2,5,16,705,1,"Ah Gee..... These are random samples I recorder and am such a lazy I don't want to sort them out....

1 - Could be my Modified Boss DS-1 Distortion Pedal (I call it the Violent DS - 1) (w/ 3 extra Capacitors and a transistor or two) Going throught it is a Boss DR 550

2 - A yamaha Portasound PSS - 270 which I cut The FM Synth Traces too Via Switch (that was a pain in my ass also!)

3 - A very Scary leap frog kids toy named professor quigly.

4 - A speak and math.......

5 - Sum yamaha thingy I don't know I just call it my Raver Machine...... It looks kinda like a cool t.v. ",1.0565079365,http://kyoto.let.vu.nl/~miltenburg/sounds/33022.mp3,197,33022,http://creativecommons.org/publicdomain/zero/1.0/,Alien 10.wav,1,https://www.freesound.org/data/previews/33/33022_164285-hq.mp3,https://www.freesound.org/data/previews/33/33022_164285-hq.ogg,44100,ambeint circuit-bent circuits electro glitch noise slightly-messed-with static-crush,wav,https://www.freesound.org/people/KatHakaku/sounds/33022/,KatHakaku,f727918_7_180,4.1231056256,0.4850712501,0.2748737084,14,"Counter({'whine': 2, 'seeking': 1, 'throb': 1, 'pokemon_faint': 1, 'whizzing': 1, 'warble': 1, 'offbeat': 1, 'beeping': 1, 'static': 1, 'robotic': 1, 'spacey': 1, 'piano': 1, 'questioning': 1, 'electronic': 1})","{'vector_size': 14, 'magnitude': 4.1231056256176606, 'max_relation_Cos': 0.48507125007266594, 'norm_magnitude': 0.27487370837451069}",10
658295911,59,0,16,705,1,Ah Gee..... These are random samples I recorder and am such a lazy I don't want to sort them out....  1 - Could be my Modified Boss DS-1 Distortion Pedal (I call it the Violent DS - 1) (w/ 3 extra Capacitors and a transistor or two) Going throught it is a Boss DR 550  2 - A yamaha Portasound PSS - 270 which I cut The FM Synth Traces too Via Switch (that was a pain in my ass also!)  3 - A very Scary leap frog kids toy named professor quigly.  4 - A speak and math.......  5 - Sum yamaha thingy I don't know I just call it my Raver Machine...... It looks kinda like a cool t.v. ,5.7701587302,http://kyoto.let.vu.nl/~miltenburg/sounds/33026.mp3,,33026,http://creativecommons.org/publicdomain/zero/1.0/,Alien 3.wav,0,https://www.freesound.org/data/previews/33/33026_164285-hq.mp3,https://www.freesound.org/data/previews/33/33026_164285-hq.ogg,44100,ambeint circuit-bent circuits electro glitch noise slightly-messed-with static-crush,wav,https://www.freesound.org/people/KatHakaku/sounds/33026/,KatHakaku,f680552,4.6904157598,0.6396021491,0.293150985,14,"Counter({'static': 3, 'music_dj': 1, 'noise': 1, 'tv': 1, 'ineteference': 1, 'interference': 1, 'shush': 1, 'machine_gun': 1, 'glitch': 1, 'fuzz': 1, 'white': 1, 'distortion': 1, 'loud': 1, 'silence': 1})","{'vector_size': 14, 'magnitude': 4.6904157598234297, 'max_relation_Cos': 0.63960214906683133, 'norm_magnitude': 0.29315098498896436}",10
689712866,63.5,0,16,705,1,Ah Gee..... These are random samples I recorder and am such a lazy I don't want to sort them out....1 - Could be my Modified Boss DS-1 Distortion Pedal (I call it the Violent DS - 1) (w/ 3 extra Capacitors and a transistor or two) Going throught it is a Boss DR 5502 - A yamaha Portasound PSS - 270 which I cut The FM Synth Traces too Via Switch (that was a pain in my ass also!)3 - A very Scary leap frog kids toy named professor quigly.4 - A speak and math.......5 - Sum yamaha thingy I don't know I just call it my Raver Machine...... It looks kinda like a cool t.v. ,4.4582312925,http://kyoto.let.vu.nl/~miltenburg/sounds/33028.mp3,,33028,http://creativecommons.org/publicdomain/zero/1.0/,Alien 5.wav,0,https://www.freesound.org/data/previews/33/33028_164285-hq.mp3,https://www.freesound.org/data/previews/33/33028_164285-hq.ogg,44100,ambeint circuit-bent circuits electro glitch noise slightly-messed-with static-crush,wav,https://www.freesound.org/people/KatHakaku/sounds/33028/,KatHakaku,f702793,4.7958315233,0.6255432422,0.2821077367,15,"Counter({'static': 3, 'radio_static': 1, 'radio_static_noise': 1, 'rattle': 1, 'horror': 1, 'interference': 1, 'distortion': 1, 'bang': 1, 'beeping': 1, 'mechanical': 1, 'radio': 1, 'tv_connection_fail': 1, 'modem': 1, 'electronic_interference': 1, 'futuristic': 1})","{'vector_size': 15, 'magnitude': 4.7958315233127191, 'max_relation_Cos': 0.62554324217122437, 'norm_magnitude': 0.28210773666545408}",10
725641875,70.2,0,16,705,1,"Ah Gee..... These are random samples I recorder and am such a lazy I don't want to sort them out....

1 - Could be my Modified Boss DS-1 Distortion Pedal (I call it the Violent DS - 1) (w/ 3 extra Capacitors and a transistor or two) Going throught it is a Boss DR 550

2 - A yamaha Portasound PSS - 270 which I cut The FM Synth Traces too Via Switch (that was a pain in my ass also!)

3 - A very Scary leap frog kids toy named professor quigly.

4 - A speak and math.......

5 - Sum yamaha thingy I don't know I just call it my Raver Machine...... It looks kinda like a cool t.v. ",1.288707483,http://kyoto.let.vu.nl/~miltenburg/sounds/33031.mp3,308,33031,http://creativecommons.org/publicdomain/zero/1.0/,Alien 8.wav,0,https://www.freesound.org/data/previews/33/33031_164285-hq.mp3,https://www.freesound.org/data/previews/33/33031_164285-hq.ogg,44100,ambeint circuit-bent circuits electro glitch noise slightly-messed-with static-crush,wav,https://www.freesound.org/people/KatHakaku/sounds/33031/,KatHakaku,f730379_9_264,4.3588989435,0.4588314677,0.2564058202,16,"Counter({'static': 2, 'gunshot': 1, 'whimper': 1, 'shot': 1, 'throb': 1, 'scraping': 1, 'galling': 1, 'factory': 1, 'scrape': 1, 'hollow': 1, 'bang': 1, 'dropping': 1, 'echo_shoots_back': 1, 'echo': 1, 'click': 1, 'stirring': 1})","{'vector_size': 16, 'magnitude': 4.358898943540674, 'max_relation_Cos': 0.45883146774112349, 'norm_magnitude': 0.25640582020827496}",10
658295866,64.5,0,16,705,1,Ah Gee..... These are random samples I recorder and am such a lazy I don't want to sort them out....  1 - Could be my Modified Boss DS-1 Distortion Pedal (I call it the Violent DS - 1) (w/ 3 extra Capacitors and a transistor or two) Going throught it is a Boss DR 550  2 - A yamaha Portasound PSS - 270 which I cut The FM Synth Traces too Via Switch (that was a pain in my ass also!)  3 - A very Scary leap frog kids toy named professor quigly.  4 - A speak and math.......  5 - Sum yamaha thingy I don't know I just call it my Raver Machine...... It looks kinda like a cool t.v. ,5.9094784581,http://kyoto.let.vu.nl/~miltenburg/sounds/33035.mp3,,33035,http://creativecommons.org/publicdomain/zero/1.0/,Click Poppy.wav,0,https://www.freesound.org/data/previews/33/33035_164285-hq.mp3,https://www.freesound.org/data/previews/33/33035_164285-hq.ogg,44100,ambeint circuit-bent circuits electro glitch noise slightly-messed-with static-crush,wav,https://www.freesound.org/people/KatHakaku/sounds/33035/,KatHakaku,f680552,4.1231056256,0.4850712501,0.2748737084,14,"Counter({'mic_problem': 2, 'crunch': 1, 'clank': 1, 'playning': 1, 'lock': 1, 'rubbing': 1, 'white_noise': 1, 'microphone': 1, 'scratching': 1, 'push': 1, 'static': 1, 'cards': 1, 'shuffle': 1, 'statics': 1})","{'vector_size': 14, 'magnitude': 4.1231056256176606, 'max_relation_Cos': 0.48507125007266594, 'norm_magnitude': 0.27487370837451069}",10
665018661,62.3,3,16,705,1,Ah Gee..... These are random samples I recorder and am such a lazy I don't want to sort them out....  1 - Could be my Modified Boss DS-1 Distortion Pedal (I call it the Violent DS - 1) (w/ 3 extra Capacitors and a transistor or two) Going throught it is a Boss DR 550  2 - A yamaha Portasound PSS - 270 which I cut The FM Synth Traces too Via Switch (that was a pain in my ass also!)  3 - A very Scary leap frog kids toy named professor quigly.  4 - A speak and math.......  5 - Sum yamaha thingy I don't know I just call it my Raver Machine...... It looks kinda like a cool t.v. ,5.4566893424,http://kyoto.let.vu.nl/~miltenburg/sounds/33036.mp3,,33036,http://creativecommons.org/publicdomain/zero/1.0/,Coores.wav,1,https://www.freesound.org/data/previews/33/33036_164285-hq.mp3,https://www.freesound.org/data/previews/33/33036_164285-hq.ogg,44100,ambeint circuit-bent circuits electro glitch noise slightly-messed-with static-crush,wav,https://www.freesound.org/people/KatHakaku/sounds/33036/,KatHakaku,f683873,6.7082039325,0.7453559925,0.2683281573,21,"Counter({'music': 5, 'growling': 1, 'slowed_audio': 1, 'monster': 1, 'tv': 1, 'fanfare': 1, 'distorted': 1, 'mumbled': 1, 'muffled': 1, 'murmur': 1, 'generic': 1, 'slowed': 1, 'beeping': 1, 'low': 1, 'words': 1, 'robotic': 1, 'muffled_speech': 1, 'electronic_sound': 1, 'voice': 1, 'mumble': 1, 'speaking': 1})","{'vector_size': 21, 'magnitude': 6.7082039324993694, 'max_relation_Cos': 0.7453559924999299, 'norm_magnitude': 0.26832815729997478}",10
689712839,52.5,4.25,16,705,1,Ah Gee..... These are random samples I recorder and am such a lazy I don't want to sort them out....1 - Could be my Modified Boss DS-1 Distortion Pedal (I call it the Violent DS - 1) (w/ 3 extra Capacitors and a transistor or two) Going throught it is a Boss DR 5502 - A yamaha Portasound PSS - 270 which I cut The FM Synth Traces too Via Switch (that was a pain in my ass also!)3 - A very Scary leap frog kids toy named professor quigly.4 - A speak and math.......5 - Sum yamaha thingy I don't know I just call it my Raver Machine...... It looks kinda like a cool t.v. ,4.4988662132,http://kyoto.let.vu.nl/~miltenburg/sounds/33042.mp3,,33042,http://creativecommons.org/publicdomain/zero/1.0/,Decay Time.wav,2,https://www.freesound.org/data/previews/33/33042_164285-hq.mp3,https://www.freesound.org/data/previews/33/33042_164285-hq.ogg,44100,ambeint circuit-bent circuits electro glitch noise slightly-messed-with static-crush,wav,https://www.freesound.org/people/KatHakaku/sounds/33042/,KatHakaku,f702793,5.4772255751,0.7302967433,0.3423265984,12,"Counter({'music': 4, 'electronic_music': 2, 'drumming': 1, 'random_electronic_music_noises_painful': 1, 'clanging': 1, 'ringtone': 1, 'funky': 1, 'beeping': 1, 'techno': 1, 'loudy': 1, 'piano': 1, 'musical': 1})","{'vector_size': 12, 'magnitude': 5.4772255750516612, 'max_relation_Cos': 0.73029674334022143, 'norm_magnitude': 0.34232659844072882}",10
689712800,81.1,0,16,705,1,Ah Gee..... These are random samples I recorder and am such a lazy I don't want to sort them out....1 - Could be my Modified Boss DS-1 Distortion Pedal (I call it the Violent DS - 1) (w/ 3 extra Capacitors and a transistor or two) Going throught it is a Boss DR 5502 - A yamaha Portasound PSS - 270 which I cut The FM Synth Traces too Via Switch (that was a pain in my ass also!)3 - A very Scary leap frog kids toy named professor quigly.4 - A speak and math.......5 - Sum yamaha thingy I don't know I just call it my Raver Machine...... It looks kinda like a cool t.v. ,4.5685260771,http://kyoto.let.vu.nl/~miltenburg/sounds/33043.mp3,,33043,http://creativecommons.org/publicdomain/zero/1.0/,Digital Puking 2.wav,0,https://www.freesound.org/data/previews/33/33043_164285-hq.mp3,https://www.freesound.org/data/previews/33/33043_164285-hq.ogg,44100,ambeint circuit-bent circuits electro glitch noise slightly-messed-with static-crush,wav,https://www.freesound.org/people/KatHakaku/sounds/33043/,KatHakaku,f702793,4.1231056256,0.4850712501,0.2748737084,14,"Counter({'electronic': 2, 'whirl': 1, 'swirling': 1, 'ringing': 1, 'machine_processing_something': 1, 'beeps': 1, 'water_being_poured': 1, 'video_game': 1, 'computer_noise': 1, 'beeping': 1, 'beep': 1, 'repeating': 1, 'pointed': 1, 'three_beeps': 1})","{'vector_size': 14, 'magnitude': 4.1231056256176606, 'max_relation_Cos': 0.48507125007266594, 'norm_magnitude': 0.27487370837451069}",10
666413025,65.7,5,16,705,1,Ah Gee..... These are random samples I recorder and am such a lazy I don't want to sort them out....  1 - Could be my Modified Boss DS-1 Distortion Pedal (I call it the Violent DS - 1) (w/ 3 extra Capacitors and a transistor or two) Going throught it is a Boss DR 550  2 - A yamaha Portasound PSS - 270 which I cut The FM Synth Traces too Via Switch (that was a pain in my ass also!)  3 - A very Scary leap frog kids toy named professor quigly.  4 - A speak and math.......  5 - Sum yamaha thingy I don't know I just call it my Raver Machine...... It looks kinda like a cool t.v. ,5.0735600907,http://kyoto.let.vu.nl/~miltenburg/sounds/33048.mp3,,33048,http://creativecommons.org/publicdomain/zero/1.0/,Help Me.wav,1,https://www.freesound.org/data/previews/33/33048_164285-hq.mp3,https://www.freesound.org/data/previews/33/33048_164285-hq.ogg,44100,ambeint circuit-bent circuits electro glitch noise slightly-messed-with static-crush,wav,https://www.freesound.org/people/KatHakaku/sounds/33048/,KatHakaku,f685066,4.8989794856,0.4082482905,0.2449489743,18,"Counter({'magic': 2, 'robot': 2, '': 1, 'synthetic': 1, 'growl': 1, 'matching': 1, 'groaning': 1, 'distorted': 1, 'a_game': 1, 'unusual': 1, 'chirp': 1, 'radio': 1, 'whirr': 1, 'buzz': 1, 'froglike': 1, 'sound_effects': 1, 'gurgle': 1, 'parrot_talking': 1})","{'vector_size': 18, 'magnitude': 4.8989794855663558, 'max_relation_Cos': 0.40824829046386313, 'norm_magnitude': 0.2449489742783178}",10
