judgment	duration	metrics.worker.agreement	output.keywords	output.keywords.agreement	started	submitted	unit	worker
1641392759	36	0.5916079783	Counter({'drum_beat': 2, 'electronic': 1})	0.5916079783	2015-05-22 16:14:36	2015-05-22 16:15:12	724918309	30398579
1641397492	18	0.1507556723	Counter({'banging': 1})	0.1507556723	2015-05-22 16:21:13	2015-05-22 16:21:31	724918309	18805669
1641427009	56	0.1078327732	Counter({'hammer': 1, 'metallic': 1})	0.1078327732	2015-05-22 16:59:52	2015-05-22 17:00:48	724918309	9401283
1641444487	234	0.0707106781	Counter({'knock': 1, 'tap': 1, 'hammer': 1, 'chime': 1, 'bell': 1})	0.0707106781	2015-05-22 17:24:43	2015-05-22 17:28:37	724918309	20312760
1641462255	35	0.5976143047	Counter({'banging': 1, 'drum_beat': 1})	0.5976143047	2015-05-22 17:55:24	2015-05-22 17:55:59	724918309	31009728
1641477353	26	0.6488856845	Counter({'drum_beat': 1})	0.6488856845	2015-05-22 18:11:07	2015-05-22 18:11:33	724918309	11178231
1641483132	60	0.4351941399	Counter({'echoing': 1, 'electronic': 1, 'bass': 1, 'drum_beat': 1})	0.4351941399	2015-05-22 18:15:51	2015-05-22 18:16:51	724918309	11008671
1641526509	16	0	Counter({'tapping': 1})	0	2015-05-22 18:57:57	2015-05-22 18:58:13	724918309	31184650
1641546224	34	0	Counter({'music': 1})	0	2015-05-22 19:14:12	2015-05-22 19:14:46	724918309	13864884
1641597381	37	0	Counter({'metal_pounding': 1})	0	2015-05-22 19:47:22	2015-05-22 19:47:59	724918309	31947120
1641393543	62	0	Counter({'chirp': 1, 'tweet': 1, 'electronic': 1})	0	2015-05-22 16:15:13	2015-05-22 16:16:15	724918310	30398579
1641398245	53	0	Counter({'dial': 1})	0	2015-05-22 16:21:33	2015-05-22 16:22:26	724918310	18805669
1641428375	111	0.1386750491	Counter({'ringtone': 1, 'trill': 1})	0.1386750491	2015-05-22 17:00:57	2015-05-22 17:02:48	724918310	9401283
1641445277	116	0.2407717062	Counter({'phone': 1, 'twinkle_beep': 1, 'technology': 1})	0.2407717062	2015-05-22 17:28:50	2015-05-22 17:30:46	724918310	20312760
1641462650	28	0.4	Counter({'ring': 1})	0.4	2015-05-22 17:56:01	2015-05-22 17:56:29	724918310	31009728
1641478968	76	0.4	Counter({'twinkle_beep': 1})	0.4	2015-05-22 18:11:34	2015-05-22 18:12:50	724918310	11178231
1641484351	69	0.1924500897	Counter({'ringtone': 1})	0.1924500897	2015-05-22 18:16:53	2015-05-22 18:18:02	724918310	11008671
1641527636	60	0.4	Counter({'ring': 1})	0.4	2015-05-22 18:58:15	2015-05-22 18:59:15	724918310	31184650
1641547067	41	0.4	Counter({'twinkle_beep': 1})	0.4	2015-05-22 19:14:47	2015-05-22 19:15:28	724918310	13864884
1641598880	68	0.2886751346	Counter({'ring': 1, 'computer': 1})	0.2886751346	2015-05-22 19:48:01	2015-05-22 19:49:09	724918310	31947120
1641393541	62	0.1490711985	Counter({'chirp': 1, 'cricket': 1, 'electronic': 1})	0.1490711985	2015-05-22 16:15:13	2015-05-22 16:16:15	724918311	30398579
1641398240	53	0.242535625	Counter({'chirp': 1})	0.242535625	2015-05-22 16:21:33	2015-05-22 16:22:26	724918311	18805669
1641428378	111	0	Counter({'snore': 1, 'squeal': 1})	0	2015-05-22 17:00:57	2015-05-22 17:02:48	724918311	9401283
1641445276	116	0	Counter({'jingle': 1, 'sprinkle': 1, 'jangle': 1})	0	2015-05-22 17:28:50	2015-05-22 17:30:46	724918311	20312760
1641462658	28	0	Counter({'highpitch': 1})	0	2015-05-22 17:56:01	2015-05-22 17:56:29	724918311	31009728
1641478969	76	0	Counter({'musical_zipper': 1})	0	2015-05-22 18:11:34	2015-05-22 18:12:50	724918311	11178231
1641484345	69	0	Counter({'whirr': 1})	0	2015-05-22 18:16:53	2015-05-22 18:18:02	724918311	11008671
1641527632	60	0.242535625	Counter({'buzz': 1})	0.242535625	2015-05-22 18:58:15	2015-05-22 18:59:15	724918311	31184650
1641547055	41	0	Counter({'chimes': 1})	0	2015-05-22 19:14:47	2015-05-22 19:15:28	724918311	13864884
1641598873	68	0.1767766953	Counter({'ring': 1, 'buzz': 1})	0.1767766953	2015-05-22 19:48:01	2015-05-22 19:49:09	724918311	31947120
1641393535	62	0.5103103631	Counter({'electronic': 1, 'thump': 1, 'drum': 1, 'techno_beat': 1})	0.5103103631	2015-05-22 16:15:13	2015-05-22 16:16:15	724918312	30398579
1641398239	53	0	Counter({'bongo': 1})	0	2015-05-22 16:21:33	2015-05-22 16:22:26	724918312	18805669
1641428379	111	0.1212678125	Counter({'hammer': 1, 'tapping': 1})	0.1212678125	2015-05-22 17:00:57	2015-05-22 17:02:48	724918312	9401283
1641445275	116	0.1005037815	Counter({'knock': 1, 'hammer': 1, 'tap': 1})	0.1005037815	2015-05-22 17:28:50	2015-05-22 17:30:46	724918312	20312760
1641462662	28	0.3872983346	Counter({'drum': 1, 'banging': 1})	0.3872983346	2015-05-22 17:56:01	2015-05-22 17:56:29	724918312	31009728
1641478967	76	0.1690308509	Counter({'techno_beat': 1})	0.1690308509	2015-05-22 18:11:34	2015-05-22 18:12:50	724918312	11178231
1641484348	69	0.5345224838	Counter({'drum': 1, 'electronic': 1})	0.5345224838	2015-05-22 18:16:53	2015-05-22 18:18:02	724918312	11008671
1641527635	60	0.5388159061	Counter({'drum': 1})	0.5388159061	2015-05-22 18:58:15	2015-05-22 18:59:15	724918312	31184650
1641547058	41	0	Counter({'music': 1})	0	2015-05-22 19:14:47	2015-05-22 19:15:28	724918312	13864884
1641598883	68	0	Counter({'pounding': 1, 'metal': 1, 'bass': 1})	0	2015-05-22 19:48:01	2015-05-22 19:49:09	724918312	31947120
1641398511	23	0	Counter({'clomp': 1})	0	2015-05-22 16:22:27	2015-05-22 16:22:50	724918313	18805669
1641429517	120	0	Counter({'tapping': 1, 'hammering': 1})	0	2015-05-22 17:03:06	2015-05-22 17:05:06	724918313	9401283
1641447890	236	0.3849001795	Counter({'knock': 1, 'tap': 1, 'echo': 1, 'strike': 1, 'hit': 1, 'click': 1})	0.3849001795	2015-05-22 17:31:00	2015-05-22 17:34:56	724918313	20312760
1641463512	55	0.6	Counter({'click': 1})	0.6	2015-05-22 17:56:30	2015-05-22 17:57:25	724918313	31009728
1641479792	47	0	Counter({'snap': 1})	0	2015-05-22 18:12:52	2015-05-22 18:13:39	724918313	11178231
1641485312	51	0.133630621	Counter({'thud': 1, 'echo': 1})	0.133630621	2015-05-22 18:18:04	2015-05-22 18:18:55	724918313	11008671
1641527984	18	0.6	Counter({'click': 1})	0.6	2015-05-22 18:59:17	2015-05-22 18:59:35	724918313	31184650
1641547704	31	0.6	Counter({'click': 1})	0.6	2015-05-22 19:15:31	2015-05-22 19:16:02	724918313	13864884
1641600040	41	0	Counter({'ambient': 1, 'buzz': 1})	0	2015-05-22 19:49:11	2015-05-22 19:49:52	724918313	31947120
1641612416	55	0	Counter({'squash': 1})	0	2015-05-22 19:57:55	2015-05-22 19:58:50	724918313	32732290
1641398509	23	0	Counter({'clink': 1})	0	2015-05-22 16:22:27	2015-05-22 16:22:50	724918314	18805669
1641429516	120	0.5163977795	Counter({'coins_dropping': 1, 'teaspoon': 1})	0.5163977795	2015-05-22 17:03:06	2015-05-22 17:05:06	724918314	9401283
1641447885	236	0.3442651863	Counter({'clatter': 1, 'money': 1, 'coins_dropping': 1, 'cash': 1, 'jingle': 1})	0.3442651863	2015-05-22 17:31:00	2015-05-22 17:34:56	724918314	20312760
1641463511	55	0	Counter({'glass': 1, 'clanking': 1})	0	2015-05-22 17:56:30	2015-05-22 17:57:25	724918314	31009728
1641479788	47	0	Counter({'falling_coins': 1})	0	2015-05-22 18:12:52	2015-05-22 18:13:39	724918314	11178231
1641485304	51	0.6681531048	Counter({'keys': 1, 'coins_dropping': 1})	0.6681531048	2015-05-22 18:18:04	2015-05-22 18:18:55	724918314	11008671
1641527989	18	0.7184212081	Counter({'coins_dropping': 1})	0.7184212081	2015-05-22 18:59:17	2015-05-22 18:59:35	724918314	31184650
1641547706	31	0.1643989873	Counter({'keys': 1})	0.1643989873	2015-05-22 19:15:31	2015-05-22 19:16:02	724918314	13864884
1641600034	41	0	Counter({'beads': 1, 'in_a_jar': 1})	0	2015-05-22 19:49:11	2015-05-22 19:49:52	724918314	31947120
1641612420	55	0.7184212081	Counter({'coins_dropping': 1})	0.7184212081	2015-05-22 19:57:55	2015-05-22 19:58:50	724918314	32732290
1641398510	23	0	Counter({'whirr': 1})	0	2015-05-22 16:22:27	2015-05-22 16:22:50	724918315	18805669
1641429515	120	0.158113883	Counter({'didgeridoo': 1, 'click': 1})	0.158113883	2015-05-22 17:03:06	2015-05-22 17:05:06	724918315	9401283
1641447889	236	0.4472135955	Counter({'chatter': 1, 'click': 1, 'typing': 1})	0.4472135955	2015-05-22 17:31:00	2015-05-22 17:34:56	724918315	20312760
1641463510	55	0.4588314677	Counter({'typing': 1})	0.4588314677	2015-05-22 17:56:30	2015-05-22 17:57:25	724918315	31009728
1641479791	47	0	Counter({'splatter': 1})	0	2015-05-22 18:12:52	2015-05-22 18:13:39	724918315	11178231
1641485311	51	0	Counter({'mouth': 1, 'rhythms': 1})	0	2015-05-22 18:18:04	2015-05-22 18:18:55	724918315	11008671
1641527990	18	0	Counter({'squishy_sound': 1})	0	2015-05-22 18:59:17	2015-05-22 18:59:35	724918315	31184650
1641547705	31	0	Counter({'water': 1})	0	2015-05-22 19:15:31	2015-05-22 19:16:02	724918315	13864884
1641600036	41	0.2800560168	Counter({'alien': 1, 'noise': 1, 'typing': 1})	0.2800560168	2015-05-22 19:49:11	2015-05-22 19:49:52	724918315	31947120
1641612437	55	0	Counter({'drumsticks': 1})	0	2015-05-22 19:57:55	2015-05-22 19:58:50	724918315	32732290
1641399008	38	0	Counter({'thwimp': 1})	0	2015-05-22 16:22:52	2015-05-22 16:23:30	724918316	18805669
1641431985	227	0	Counter({'ping': 1})	0	2015-05-22 17:05:10	2015-05-22 17:08:57	724918316	9401283
1641448817	77	0	Counter({'tick': 1, 'flicker': 1, 'click': 1})	0	2015-05-22 17:34:58	2015-05-22 17:36:15	724918316	20312760
1641464110	31	0	Counter({'thump': 1})	0	2015-05-22 17:57:27	2015-05-22 17:57:58	724918316	31009728
1641481198	76	0	Counter({'single_drum': 1})	0	2015-05-22 18:13:40	2015-05-22 18:14:56	724918316	11178231
1641486190	55	0	Counter({'whistle': 1, 'bottle': 1})	0	2015-05-22 18:18:56	2015-05-22 18:19:51	724918316	11008671
1641528364	20	0	Counter({'drop': 1})	0	2015-05-22 18:59:37	2015-05-22 18:59:57	724918316	31184650
1641548966	56	0	Counter({'paper_turning': 1})	0	2015-05-22 19:16:04	2015-05-22 19:17:00	724918316	13864884
1641601237	55	0	Counter({'plug_sound': 1, 'hollow': 1})	0	2015-05-22 19:49:54	2015-05-22 19:50:49	724918316	31947120
1641613590	37	0	Counter({'corkscrew': 1})	0	2015-05-22 19:58:52	2015-05-22 19:59:29	724918316	32732290
1641398999	38	0.2581988897	Counter({'scrape': 1})	0.2581988897	2015-05-22 16:22:52	2015-05-22 16:23:30	724918317	18805669
1641431976	227	0.2581988897	Counter({'scrape': 1})	0.2581988897	2015-05-22 17:05:10	2015-05-22 17:08:57	724918317	9401283
1641448816	77	0.1601281538	Counter({'grate': 1, 'drawer_opening': 1, 'saw': 1})	0.1601281538	2015-05-22 17:34:58	2015-05-22 17:36:15	724918317	20312760
1641464117	31	0	Counter({'drilling': 1})	0	2015-05-22 17:57:27	2015-05-22 17:57:58	724918317	31009728
1641481197	76	0	Counter({'mechanical_winding': 1})	0	2015-05-22 18:13:40	2015-05-22 18:14:56	724918317	11178231
1641486192	55	0	Counter({'engine': 1, 'over': 1, 'turning': 1})	0	2015-05-22 18:18:56	2015-05-22 18:19:51	724918317	11008671
1641528360	20	0	Counter({'whirring_sound': 1})	0	2015-05-22 18:59:37	2015-05-22 18:59:57	724918317	31184650
1641548971	56	0.2581988897	Counter({'drawer_opening': 1})	0.2581988897	2015-05-22 19:16:04	2015-05-22 19:17:00	724918317	13864884
1641601241	55	0	Counter({'automatic_stapler': 1})	0	2015-05-22 19:49:54	2015-05-22 19:50:49	724918317	31947120
1641613602	37	0	Counter({'dynamo': 1})	0	2015-05-22 19:58:52	2015-05-22 19:59:29	724918317	32732290
1641399011	38	0.5070925528	Counter({'waiting_for_instructions': 1})	0.5070925528	2015-05-22 16:22:52	2015-05-22 16:23:30	724918318	18805669
1641431981	227	0	Counter({'scary': 1, 'horror': 1, 'synthetic_voice': 1})	0	2015-05-22 17:05:10	2015-05-22 17:08:57	724918318	9401283
1641448810	77	0	Counter({'speech': 1, 'robot': 1})	0	2015-05-22 17:34:58	2015-05-22 17:36:15	724918318	20312760
1641464115	31	0.2357022604	Counter({'mans_voice': 1, 'loud': 1})	0.2357022604	2015-05-22 17:57:27	2015-05-22 17:57:58	724918318	31009728
1641481196	76	0.2357022604	Counter({'wait_for_instructions': 1, 'computer_voice': 1})	0.2357022604	2015-05-22 18:13:40	2015-05-22 18:14:56	724918318	11178231
1641486195	55	0.4724555913	Counter({'for_instructions': 1, 'mans_voice': 1, 'waiting_for_instructions': 1, 'space': 1})	0.4724555913	2015-05-22 18:18:56	2015-05-22 18:19:51	724918318	11008671
1641528359	20	0.3638034376	Counter({'wait_for_instructions': 1, 'mans_voice': 1})	0.3638034376	2015-05-22 18:59:37	2015-05-22 18:59:57	724918318	31184650
1641548972	56	0	Counter({'automated_voice': 1})	0	2015-05-22 19:16:04	2015-05-22 19:17:00	724918318	13864884
1641601240	55	0.5	Counter({'computer_voice': 1, 'waiting_for_instructions': 1})	0.5	2015-05-22 19:49:54	2015-05-22 19:50:49	724918318	31947120
1641613593	37	0.5070925528	Counter({'waiting_for_instructions': 1})	0.5070925528	2015-05-22 19:58:52	2015-05-22 19:59:29	724918318	32732290
1641399611	35	0.2182178902	Counter({'electrical_noise': 1})	0.2182178902	2015-05-22 16:23:34	2015-05-22 16:24:09	724918319	18805669
1641450711	181	0	Counter({'load': 1, 'calculate': 1, 'work_out': 1, 'wobble': 1, 'program': 1, 'jingle': 1, 'technology': 1})	0	2015-05-22 17:36:20	2015-05-22 17:39:21	724918319	20312760
1641464753	37	0	Counter({'static': 1})	0	2015-05-22 17:58:00	2015-05-22 17:58:37	724918319	31009728
1641481732	45	0	Counter({'technical_beep': 1})	0	2015-05-22 18:14:57	2015-05-22 18:15:42	724918319	11178231
1641487027	43	0	Counter({'sound': 1, 'futuristic': 1})	0	2015-05-22 18:19:53	2015-05-22 18:20:36	724918319	11008671
1641529851	72	0.158113883	Counter({'electronic': 1, 'buzz': 1})	0.158113883	2015-05-22 18:59:57	2015-05-22 19:01:09	724918319	31184650
1641549609	26	0	Counter({'buzzer': 1})	0	2015-05-22 19:17:02	2015-05-22 19:17:28	724918319	13864884
1641602086	35	0.1324532357	Counter({'high': 1, 'pitch': 1, 'buzz': 1})	0.1324532357	2015-05-22 19:50:51	2015-05-22 19:51:26	724918319	31947120
1641614229	28	0	Counter({'sparkle': 1})	0	2015-05-22 19:59:31	2015-05-22 19:59:59	724918319	32732290
1641643883	66	0.2182178902	Counter({'electrical_noise': 1})	0.2182178902	2015-05-22 20:19:17	2015-05-22 20:20:23	724918319	7397477
1641399613	35	0	Counter({'electronic': 1})	0	2015-05-22 16:23:34	2015-05-22 16:24:09	724918320	18805669
1641450708	181	0	Counter({'speech': 1, 'robot': 1})	0	2015-05-22 17:36:20	2015-05-22 17:39:21	724918320	20312760
1641464749	37	0.4629100499	Counter({'automated_voice': 1, 'echo': 1})	0.4629100499	2015-05-22 17:58:00	2015-05-22 17:58:37	724918320	31009728
1641481761	45	0.1961161351	Counter({'computer_voice': 1})	0.1961161351	2015-05-22 18:14:57	2015-05-22 18:15:42	724918320	11178231
1641487025	43	0.3872983346	Counter({'fubar': 1, 'automated_voice': 1, 'space': 1})	0.3872983346	2015-05-22 18:19:53	2015-05-22 18:20:36	724918320	11008671
1641529849	72	0.6396021491	Counter({'automated_voice': 1})	0.6396021491	2015-05-22 18:59:57	2015-05-22 19:01:09	724918320	31184650
1641549615	26	0.6396021491	Counter({'automated_voice': 1})	0.6396021491	2015-05-22 19:17:02	2015-05-22 19:17:28	724918320	13864884
1641602091	35	0.1414213562	Counter({'computer_voice': 1, 'full_power': 1})	0.1414213562	2015-05-22 19:50:51	2015-05-22 19:51:26	724918320	31947120
1641614221	28	0	Counter({'foobar': 1})	0	2015-05-22 19:59:31	2015-05-22 19:59:59	724918320	32732290
1641643887	66	0	Counter({'zoom_power': 1})	0	2015-05-22 20:19:17	2015-05-22 20:20:23	724918320	7397477
1641399604	35	0	Counter({'buzz': 1})	0	2015-05-22 16:23:34	2015-05-22 16:24:09	724918321	18805669
1641450709	181	0.4472135955	Counter({'explode': 1, 'bang': 1, 'shots': 1, 'gunfire': 1, 'explosions': 1})	0.4472135955	2015-05-22 17:36:20	2015-05-22 17:39:21	724918321	20312760
1641464744	37	0.1961161351	Counter({'bang': 1})	0.1961161351	2015-05-22 17:58:00	2015-05-22 17:58:37	724918321	31009728
1641481738	45	0	Counter({'static': 1})	0	2015-05-22 18:14:57	2015-05-22 18:15:42	724918321	11178231
1641487018	43	0.6396021491	Counter({'gunfire': 1})	0.6396021491	2015-05-22 18:19:53	2015-05-22 18:20:36	724918321	11008671
1641529850	72	0	Counter({'something_ripping': 1})	0	2015-05-22 18:59:57	2015-05-22 19:01:09	724918321	31184650
1641549608	26	0.6396021491	Counter({'gunfire': 1})	0.6396021491	2015-05-22 19:17:02	2015-05-22 19:17:28	724918321	13864884
1641602099	35	0	Counter({'engine': 1, 'struggle': 1})	0	2015-05-22 19:50:51	2015-05-22 19:51:26	724918321	31947120
1641614224	28	0	Counter({'shootings': 1})	0	2015-05-22 19:59:31	2015-05-22 19:59:59	724918321	32732290
1641643886	66	0.6396021491	Counter({'gunfire': 1})	0.6396021491	2015-05-22 20:19:17	2015-05-22 20:20:23	724918321	7397477
1641400074	27	0	Counter({'clump': 1})	0	2015-05-22 16:24:15	2015-05-22 16:24:42	724918322	18805669
1641451389	61	0.1889822365	Counter({'knock': 1, 'tap': 1})	0.1889822365	2015-05-22 17:39:27	2015-05-22 17:40:28	724918322	20312760
1641465292	30	0.2581988897	Counter({'static': 1})	0.2581988897	2015-05-22 17:58:41	2015-05-22 17:59:11	724918322	31009728
1641482826	41	0	Counter({'short_circuit': 1})	0	2015-05-22 18:15:54	2015-05-22 18:16:35	724918322	11178231
1641530764	47	0.2581988897	Counter({'tap': 1})	0.2581988897	2015-05-22 19:01:10	2015-05-22 19:01:57	724918322	31184650
1641550972	43	0.2581988897	Counter({'walk_steps': 1})	0.2581988897	2015-05-22 19:17:31	2015-05-22 19:18:14	724918322	13864884
1641603883	77	0.1889822365	Counter({'gramophone': 1, 'static': 1})	0.1889822365	2015-05-22 19:51:30	2015-05-22 19:52:47	724918322	31947120
1641615869	67	0.2581988897	Counter({'walk_steps': 1})	0.2581988897	2015-05-22 20:00:00	2015-05-22 20:01:07	724918322	32732290
1641644868	42	0	Counter({'crack': 1})	0	2015-05-22 20:20:23	2015-05-22 20:21:05	724918322	7397477
1641659900	21	0	Counter({'clap': 1})	0	2015-05-22 20:30:27	2015-05-22 20:30:48	724918322	31861180
1641400071	27	0.2085144141	Counter({'drop': 1})	0.2085144141	2015-05-22 16:24:15	2015-05-22 16:24:42	724918323	18805669
1641451388	61	0.375	Counter({'knock': 1, 'tap': 1, 'click': 1, 'stick_breaking': 1})	0.375	2015-05-22 17:39:27	2015-05-22 17:40:28	724918323	20312760
1641465294	30	0	Counter({'crinkle': 1})	0	2015-05-22 17:58:41	2015-05-22 17:59:11	724918323	31009728
1641482824	41	0	Counter({'spin': 1})	0	2015-05-22 18:15:54	2015-05-22 18:16:35	724918323	11178231
1641530763	47	0	Counter({'dropping': 1, 'soft': 1})	0	2015-05-22 19:01:10	2015-05-22 19:01:57	724918323	31184650
1641550974	43	0.2085144141	Counter({'stick_breaking': 1})	0.2085144141	2015-05-22 19:17:31	2015-05-22 19:18:14	724918323	13864884
1641603877	77	0.316227766	Counter({'small': 1, 'click': 1})	0.316227766	2015-05-22 19:51:30	2015-05-22 19:52:47	724918323	31947120
1641615867	67	0.2085144141	Counter({'drop': 1})	0.2085144141	2015-05-22 20:00:00	2015-05-22 20:01:07	724918323	32732290
1641644865	42	0	Counter({'paper_pages_folding': 1})	0	2015-05-22 20:20:23	2015-05-22 20:21:05	724918323	7397477
1641659905	21	0.316227766	Counter({'twist': 1, 'click': 1})	0.316227766	2015-05-22 20:30:27	2015-05-22 20:30:48	724918323	31861180
1641400073	27	0	Counter({'clanging': 1})	0	2015-05-22 16:24:15	2015-05-22 16:24:42	724918324	18805669
1641451390	61	0	Counter({'clatter': 1, 'jangle': 1, 'coins': 1})	0	2015-05-22 17:39:27	2015-05-22 17:40:28	724918324	20312760
1641465316	30	0	Counter({'machine': 1})	0	2015-05-22 17:58:41	2015-05-22 17:59:11	724918324	31009728
1641482823	41	0	Counter({'light_clashing': 1})	0	2015-05-22 18:15:54	2015-05-22 18:16:35	724918324	11178231
1641530762	47	0.3651483717	Counter({'alien_like': 1, 'buzz': 1})	0.3651483717	2015-05-22 19:01:10	2015-05-22 19:01:57	724918324	31184650
1641550982	43	0.2357022604	Counter({'computer_generated_music': 1})	0.2357022604	2015-05-22 19:17:31	2015-05-22 19:18:14	724918324	13864884
1641603875	77	0.3086066999	Counter({'calculator': 1, 'alien_like': 1, 'buzz': 1})	0.3086066999	2015-05-22 19:51:30	2015-05-22 19:52:47	724918324	31947120
1641615868	67	0	Counter({'teletype': 1})	0	2015-05-22 20:00:00	2015-05-22 20:01:07	724918324	32732290
1641644875	42	0.2357022604	Counter({'computer_generated_music': 1})	0.2357022604	2015-05-22 20:20:23	2015-05-22 20:21:05	724918324	7397477
1641659914	21	0	Counter({'industrial': 1})	0	2015-05-22 20:30:27	2015-05-22 20:30:48	724918324	31861180
1641400593	26	0.6546536707	Counter({'static': 1})	0.6546536707	2015-05-22 16:24:49	2015-05-22 16:25:15	724918325	18805669
1641452147	65	0	Counter({'crackle': 1, 'interference': 1, 'break_up': 1})	0	2015-05-22 17:40:30	2015-05-22 17:41:35	724918325	20312760
1641484296	80	0.6546536707	Counter({'static': 1})	0.6546536707	2015-05-22 18:16:40	2015-05-22 18:18:00	724918325	11178231
1641531535	46	0.2	Counter({'buzz': 1})	0.2	2015-05-22 19:01:58	2015-05-22 19:02:44	724918325	31184650
1641552500	45	0	Counter({'gun_shots': 1})	0	2015-05-22 19:18:16	2015-05-22 19:19:01	724918325	13864884
1641605148	49	0.1203858531	Counter({'computer': 1, 'low': 1, 'buzz': 1})	0.1203858531	2015-05-22 19:52:48	2015-05-22 19:53:37	724918325	31947120
1641617417	61	0	Counter({'fax_machine': 1})	0	2015-05-22 20:01:08	2015-05-22 20:02:09	724918325	32732290
1641646946	78	0.6546536707	Counter({'static': 1})	0.6546536707	2015-05-22 20:21:06	2015-05-22 20:22:24	724918325	7397477
1641661056	50	0	Counter({'thump': 1})	0	2015-05-22 20:30:49	2015-05-22 20:31:39	724918325	31861180
1641689052	75	0.6546536707	Counter({'static': 1})	0.6546536707	2015-05-22 20:55:31	2015-05-22 20:56:46	724918325	6331127
1641400596	26	0	Counter({'buttons': 1})	0	2015-05-22 16:24:49	2015-05-22 16:25:15	724918326	18805669
1641452145	65	0	Counter({'phone': 1, 'dial': 1, 'technology': 1})	0	2015-05-22 17:40:30	2015-05-22 17:41:35	724918326	20312760
1641484299	80	0	Counter({'pinball': 1})	0	2015-05-22 18:16:40	2015-05-22 18:18:00	724918326	11178231
1641531541	46	0.2581988897	Counter({'high_pitched': 1, 'scratch': 1, 'buzzing': 1})	0.2581988897	2015-05-22 19:01:58	2015-05-22 19:02:44	724918326	31184650
1641552521	45	0	Counter({'beeps': 1})	0	2015-05-22 19:18:16	2015-05-22 19:19:01	724918326	13864884
1641605154	49	0.316227766	Counter({'high_pitched': 2, 'noise': 1, 'computer_generated_music': 1})	0.316227766	2015-05-22 19:52:48	2015-05-22 19:53:37	724918326	31947120
1641617450	61	0	Counter({'electro_cardiogram': 1})	0	2015-05-22 20:01:08	2015-05-22 20:02:09	724918326	32732290
1641646951	78	0.2041241452	Counter({'computer_generated_music': 1})	0.2041241452	2015-05-22 20:21:06	2015-05-22 20:22:24	724918326	7397477
1641661049	50	0	Counter({'rattle': 1, 'shine': 1})	0	2015-05-22 20:30:49	2015-05-22 20:31:39	724918326	31861180
1641689051	75	0	Counter({'ringing': 1, 'bells': 1})	0	2015-05-22 20:55:31	2015-05-22 20:56:46	724918326	6331127
1641400594	26	0	Counter({'distortion': 1})	0	2015-05-22 16:24:49	2015-05-22 16:25:15	724918327	18805669
1641452144	65	0	Counter({'battle': 1, 'swords': 1, 'lasers': 1})	0	2015-05-22 17:40:30	2015-05-22 17:41:35	724918327	20312760
1641484295	80	0	Counter({'high_frequency_static': 1})	0	2015-05-22 18:16:40	2015-05-22 18:18:00	724918327	11178231
1641531539	46	0	Counter({'odd_scratchy_sound': 1})	0	2015-05-22 19:01:58	2015-05-22 19:02:44	724918327	31184650
1641552501	45	0.2773500981	Counter({'robot': 1})	0.2773500981	2015-05-22 19:18:16	2015-05-22 19:19:01	724918327	13864884
1641605151	49	0	Counter({'electricity': 1, 'splashing': 1})	0	2015-05-22 19:52:48	2015-05-22 19:53:37	724918327	31947120
1641617419	61	0	Counter({'hi_hat': 1})	0	2015-05-22 20:01:08	2015-05-22 20:02:09	724918327	32732290
1641646947	78	0	Counter({'heavy_wind': 1})	0	2015-05-22 20:21:06	2015-05-22 20:22:24	724918327	7397477
1641661055	50	0.2041241452	Counter({'twisty': 1, 'robot': 1})	0.2041241452	2015-05-22 20:30:49	2015-05-22 20:31:39	724918327	31861180
1641689053	75	0	Counter({'puff_of_air': 1})	0	2015-05-22 20:55:31	2015-05-22 20:56:46	724918327	6331127
1641400829	20	0.7184212081	Counter({'door_slam': 1})	0.7184212081	2015-05-22 16:25:16	2015-05-22 16:25:36	724918328	18805669
1641452636	34	0.5163977795	Counter({'bang': 1, 'door_slam': 1})	0.5163977795	2015-05-22 17:41:37	2015-05-22 17:42:11	724918328	20312760
1641484891	35	0.1643989873	Counter({'door_closing': 1})	0.1643989873	2015-05-22 18:18:02	2015-05-22 18:18:37	724918328	11178231
1641531850	16	0.7184212081	Counter({'door_slam': 1})	0.7184212081	2015-05-22 19:02:45	2015-05-22 19:03:01	724918328	31184650
1641553400	26	0.1643989873	Counter({'door_closing': 1})	0.1643989873	2015-05-22 19:19:05	2015-05-22 19:19:31	724918328	13864884
1641606580	73	0.242535625	Counter({'door_slamming': 1, 'noise': 1})	0.242535625	2015-05-22 19:53:39	2015-05-22 19:54:52	724918328	31947120
1641618506	45	0.7184212081	Counter({'door_slam': 1})	0.7184212081	2015-05-22 20:02:11	2015-05-22 20:02:56	724918328	32732290
1641647884	37	0.3380617019	Counter({'door_slamming': 1})	0.3380617019	2015-05-22 20:22:26	2015-05-22 20:23:03	724918328	7397477
1641661500	22	0.7184212081	Counter({'door_slam': 1})	0.7184212081	2015-05-22 20:31:40	2015-05-22 20:32:02	724918328	31861180
1641690241	65	0.3380617019	Counter({'door_slamming': 1})	0.3380617019	2015-05-22 20:56:47	2015-05-22 20:57:52	724918328	6331127
1641400835	20	0.3123475238	Counter({'robot': 1})	0.3123475238	2015-05-22 16:25:16	2015-05-22 16:25:36	724918329	18805669
1641452639	34	0.2236067977	Counter({'speech': 1, 'robot': 1})	0.2236067977	2015-05-22 17:41:37	2015-05-22 17:42:11	724918329	20312760
