Job_ID,Unit_ID,Worker_ID,AcceptTime,SubmitTime,Annotations,Spam
245,49,33257732,6/27/2015 05:43:14,6/27/2015 05:44:43,"rose, rose",0
245,50,6744840,6/30/2015 01:11:44,6/30/2015 01:13:27,"rejects, proposals",0
245,50,18317462,6/30/2015 01:49:27,6/30/2015 01:50:08,"Bush, administration, immediately, said, it, categorically, rejects, proposals",1
245,50,20316161,6/30/2015 00:51:32,6/30/2015 00:52:19,"rejects, proposals",0
245,50,28723062,6/29/2015 21:13:11,6/29/2015 21:14:47,"rejects, proposals",0
245,50,29074051,6/29/2015 21:11:43,6/29/2015 21:11:57,proposals,0
245,50,30501999,6/30/2015 01:47:50,6/30/2015 01:48:18,"Bush, administration, immediately, said, it, categorically, rejects, proposals",1
245,50,31171856,6/29/2015 23:01:18,6/29/2015 23:01:45,"said, rejects",0
245,50,31742806,6/30/2015 01:48:01,6/30/2015 01:49:47,[NONE],0
245,50,32338429,6/29/2015 18:16:15,6/29/2015 18:16:39,"Bush, administration, immediately, said, it, categorically, rejects, proposals",1
245,50,32681102,6/29/2015 18:48:42,6/29/2015 18:48:59,"Bush, administration, immediately, said, it, categorically, rejects, proposals",1
245,50,32718504,6/30/2015 00:17:49,6/30/2015 00:18:36,[NONE],0
245,50,32725784,6/30/2015 01:36:41,6/30/2015 01:38:40,"administration, said",0
245,50,32915310,6/30/2015 03:49:05,6/30/2015 03:51:38,said,1
245,50,32921960,6/29/2015 21:50:41,6/29/2015 21:50:54,categorically,1
245,50,33064741,6/29/2015 23:21:30,6/29/2015 23:21:52,"rejects, proposals",0
245,175,9653950,6/28/2015 07:49:25,6/28/2015 07:49:59,[NONE],0
245,175,14861092,6/27/2015 10:35:21,6/27/2015 10:35:42,"makes, intravenous, pumps",0
245,175,19566586,6/28/2015 02:47:12,6/28/2015 02:47:48,makes,0
245,175,25451531,6/28/2015 09:51:17,6/28/2015 09:52:24,"makes, used, had, more, than, $, sales",0
245,175,29155723,6/28/2015 13:03:14,6/28/2015 13:04:08,"makes, intravenous, pumps",0
245,175,29852955,6/28/2015 10:51:14,6/28/2015 10:52:27,sales,0
245,175,30627835,6/28/2015 06:25:26,6/28/2015 06:25:42,[NONE],0
245,175,30901412,6/27/2015 08:24:44,6/27/2015 08:25:24,"makes, intravenous, pumps",0
245,175,30940715,6/27/2015 22:33:32,6/27/2015 22:34:32,[NONE],0
245,175,31130954,6/27/2015 10:05:29,6/27/2015 10:05:42,[NONE],0
245,175,31670127,6/27/2015 06:00:06,6/27/2015 06:01:03,"makes, intravenous, pumps",0
245,175,31913360,6/28/2015 13:08:22,6/28/2015 13:08:59,$,1
245,175,32053717,6/27/2015 22:36:24,6/27/2015 22:37:47,"unit, pumps, hospitals, $",1
245,175,32641084,6/27/2015 13:56:12,6/27/2015 13:57:23,[NONE],1
245,175,32982344,6/28/2015 09:16:38,6/28/2015 09:16:59,[NONE],0
245,176,1966113,6/26/2015 10:24:18,6/26/2015 10:25:30,"ordered, embargo, punishment",0
245,176,3056891,6/26/2015 12:45:14,6/26/2015 12:45:56,"global, embargo, trade",0
245,176,6352682,6/26/2015 08:50:15,6/26/2015 08:50:35,"global, embargo",0
245,176,6363498,6/26/2015 08:12:32,6/26/2015 08:13:28,"ordered, global, embargo",0
245,176,11460728,6/26/2015 07:33:37,6/26/2015 07:34:13,"ordered, global, embargo, trade, seizing, Kuwait",1
245,176,18960682,6/26/2015 15:44:29,6/26/2015 15:44:52,"he, U.N., Security, Council, Aug, 6, ordered, global, embargo, trade, with, Iraq",1
245,176,22031444,6/26/2015 13:07:14,6/26/2015 13:07:43,"ordered, embargo, punishment",0
245,176,25486037,6/26/2015 13:47:38,6/26/2015 13:48:11,"ordered, global, embargo, trade, with, Iraq",1
245,176,29849805,6/26/2015 15:55:06,6/26/2015 15:55:57,"ordered, global, embargo, trade, with, Iraq",1
245,176,30769787,6/26/2015 09:11:57,6/26/2015 09:12:37,"ordered, punishment",0
245,176,31520861,6/26/2015 08:31:02,6/26/2015 08:32:54,"ordered, global, embargo, punishment, seizing, Kuwait",0
245,176,31861996,6/26/2015 16:58:54,6/26/2015 16:59:23,"global, embargo",0
245,176,31883685,6/26/2015 06:38:36,6/26/2015 06:38:54,ordered,0
245,176,31916579,6/26/2015 17:03:09,6/26/2015 17:04:02,"ordered, global, embargo, trade, with, Iraq",1
245,176,33056656,6/26/2015 13:27:22,6/26/2015 13:27:46,"global, embargo",1
245,177,1966113,6/26/2015 10:23:10,6/26/2015 10:23:40,[NONE],0
245,177,3056891,6/26/2015 12:43:37,6/26/2015 12:44:19,owns,0
245,177,4688131,6/26/2015 01:44:31,6/26/2015 01:44:41,owns,0
245,177,6352682,6/26/2015 08:49:37,6/26/2015 08:49:54,"72, Erbamont",0
245,177,6363498,6/26/2015 08:10:08,6/26/2015 08:11:14,owns,0
245,177,11460728,6/26/2015 07:31:52,6/26/2015 07:32:37,"Erbamont, common, shares, outstanding",1
245,177,18960682,6/26/2015 15:43:40,6/26/2015 15:44:03,[NONE],1
245,177,22031444,6/26/2015 13:06:27,6/26/2015 13:06:48,"owns, outstanding",0
245,177,25486037,6/26/2015 13:46:01,6/26/2015 13:47:00,"ontedison, currently, owns, about, 72, Erbamont, common, shares, outstanding",1
245,177,29849805,6/26/2015 15:53:15,6/26/2015 15:54:01,"owns, about, 72",1
245,177,30769787,6/26/2015 09:10:53,6/26/2015 09:11:27,owns,0
245,177,31520861,6/26/2015 08:29:06,6/26/2015 08:29:42,owns,0
245,177,31861996,6/26/2015 16:58:12,6/26/2015 16:58:30,ontedison,0
245,177,31883685,6/26/2015 06:37:57,6/26/2015 06:38:13,owns,0
245,177,33056656,6/26/2015 13:25:50,6/26/2015 13:26:34,"currently, owns, common, shares",1
245,178,1924522,6/26/2015 18:19:10,6/26/2015 18:19:45,called,0
245,178,1966113,6/26/2015 10:27:07,6/26/2015 10:27:19,risks,0
245,178,3056891,6/26/2015 12:47:38,6/26/2015 12:48:21,"called, Israel, continue, taking, risks, peace",0
245,178,6352682,6/26/2015 08:52:26,6/26/2015 08:52:44,"Israel, continue, peace",0
245,178,9653950,6/26/2015 19:54:51,6/26/2015 19:55:49,"called, Israel",0
245,178,16682358,6/26/2015 18:58:53,6/26/2015 18:59:21,risks,0
245,178,18960682,6/26/2015 15:45:50,6/26/2015 15:46:03,"r., Gore, called, Israel, continue, taking, risks",1
245,178,19638651,6/26/2015 19:49:26,6/26/2015 19:49:51,"called, continue",0
245,178,20929875,6/26/2015 20:35:27,6/26/2015 20:36:12,"r., Gore, called, Israel",0
245,178,25486037,6/26/2015 13:50:09,6/26/2015 13:50:38,"taking, risks, peace",1
245,178,29849805,6/26/2015 15:59:39,6/26/2015 16:00:10,"continue, taking, risks, peace",1
245,178,30769787,6/26/2015 09:14:42,6/26/2015 09:15:18,called,0
245,178,31916579,6/26/2015 17:05:52,6/26/2015 17:06:26,"r., Gore, called, Israel, continue, taking, risks",1
245,178,33056656,6/26/2015 13:29:16,6/26/2015 13:29:30,"continue, taking, risks",1
245,178,33123146,6/26/2015 21:15:35,6/26/2015 21:15:47,"called, Israel, continue, taking, risks",0
245,179,6338946,6/25/2015 19:03:29,6/25/2015 19:05:18,"discloses, different, growth, forecasts, it, views, as, hoped-for, goal, Telerate, management",1
245,179,13581319,6/25/2015 18:25:23,6/25/2015 18:25:53,"tender, offer",0
245,179,20306700,6/25/2015 19:00:52,6/25/2015 19:02:29,"Dow, Jones",1
245,179,20312760,6/25/2015 18:13:44,6/25/2015 18:14:11,"discloses, project",0
245,179,20845955,6/25/2015 19:18:59,6/25/2015 19:19:35,growth,0
245,179,20929875,6/25/2015 19:59:29,6/25/2015 20:02:08,"tender, offer, supplement",0
245,179,26492726,6/25/2015 18:51:12,6/25/2015 18:51:37,[NONE],0
245,179,30313955,6/25/2015 19:07:29,6/25/2015 19:07:57,forecasts,1
245,179,30681826,6/25/2015 18:13:36,6/25/2015 18:15:03,"Dow, Jones, discloses, future, performance",1
245,179,30725995,6/25/2015 19:15:38,6/25/2015 19:16:28,hoped-for,1
245,179,31767535,6/25/2015 18:11:03,6/25/2015 18:11:39,"discloses, says",0
245,179,32254355,6/25/2015 19:06:18,6/25/2015 19:07:26,"tender, offer, supplement",1
245,179,32350671,6/25/2015 18:51:10,6/25/2015 18:51:38,[NONE],0
245,179,32352104,6/25/2015 18:11:22,6/25/2015 18:12:05,"discloses, project",0
245,179,32474291,6/25/2015 18:08:00,6/25/2015 18:08:23,[NONE],0
245,180,6340330,6/28/2015 18:08:35,6/28/2015 18:09:10,"sales, revenue",0
245,180,10959404,6/29/2015 07:41:53,6/29/2015 07:42:02,[NONE],0
245,180,14475688,6/29/2015 01:09:19,6/29/2015 01:09:52,"sales, about, $",0
245,180,16101132,6/29/2015 17:19:37,6/29/2015 17:20:04,"sales, memorandum",0
245,180,20983359,6/28/2015 23:43:11,6/28/2015 23:43:42,sales,0
245,180,21432964,6/28/2015 15:39:34,6/28/2015 15:40:39,"candy, businesses, had, sales, memorandum, distributed",0
245,180,24088858,6/28/2015 22:40:27,6/28/2015 22:40:59,"sales, distributed",1
245,180,28103910,6/28/2015 21:02:39,6/28/2015 21:03:01,[NONE],0
245,180,28163523,6/29/2015 17:10:31,6/29/2015 17:12:19,[NONE],1
245,180,29155723,6/28/2015 13:09:48,6/28/2015 13:10:39,"sales, memorandum, distributed",0
245,180,30546513,6/28/2015 16:09:22,6/28/2015 16:10:00,"sales, about, $",0
245,180,30777913,6/29/2015 17:18:39,6/29/2015 17:21:25,"candy, businesses, RJR, Planters, LifeSavers, RJR, amp, Co.",1
245,180,31345986,6/29/2015 08:08:16,6/29/2015 08:09:06,"memorandum, distributed",0
245,180,32840743,6/29/2015 00:42:08,6/29/2015 00:42:33,"sales, revenue, December",0
245,180,33034038,6/29/2015 17:03:59,6/29/2015 17:06:45,"last, year",0
245,181,6340330,6/28/2015 18:07:59,6/28/2015 18:08:15,turbulence,0
245,181,10959404,6/29/2015 07:40:59,6/29/2015 07:41:34,turbulence,0
245,181,14475688,6/29/2015 01:07:02,6/29/2015 01:07:49,"continued, turbulence, other, markets, drop, London, following, Lawson, resignation",0
245,181,19566586,6/28/2015 02:50:56,6/28/2015 02:51:08,responsible,0
245,181,20983359,6/28/2015 23:41:01,6/28/2015 23:42:44,"Lawson, resignation",0
245,181,21432964,6/28/2015 15:38:13,6/28/2015 15:38:50,"continued, turbulence, other, markets, Lawson, resignation",0
245,181,24088858,6/28/2015 22:39:39,6/28/2015 22:39:59,"continued, drop",1
245,181,25451531,6/28/2015 09:57:46,6/28/2015 09:59:19,"said, continued, turbulence, other, markets, drop, London, Lawson, resignation",0
245,181,28103910,6/28/2015 21:01:31,6/28/2015 21:02:06,"continued, turbulence",0
245,181,29155723,6/28/2015 13:08:23,6/28/2015 13:09:00,"Lawson, resignation",0
245,181,29852955,6/28/2015 10:58:20,6/28/2015 10:59:08,"turbulence, coupled, drop, following, resignation",0
245,181,30546513,6/28/2015 16:08:34,6/28/2015 16:08:55,"turbulence, other, markets",0
245,181,31345986,6/29/2015 08:06:09,6/29/2015 08:07:05,"drop, Lawson, resignation",0
245,181,32840743,6/29/2015 00:41:17,6/29/2015 00:41:40,"turbulence, drop, resignation",0
245,181,32982344,6/28/2015 09:18:53,6/28/2015 09:19:16,"turbulence, drop",0
245,182,1966113,6/26/2015 10:20:34,6/26/2015 10:22:29,"inspected, cooperation, Iraqi, authorities",0
245,182,3056891,6/26/2015 12:41:42,6/26/2015 12:42:34,inspected,0
245,182,4688131,6/26/2015 01:43:52,6/26/2015 01:44:05,"were, inspected, said",0
245,182,6352682,6/26/2015 08:48:54,6/26/2015 08:49:13,satisfaction,0
245,182,6363498,6/26/2015 08:06:40,6/26/2015 08:09:16,"inspected, full, cooperation",0
245,182,11460728,6/26/2015 07:30:21,6/26/2015 07:30:51,"All, sites, were, inspected",1
245,182,18531561,6/25/2015 22:49:38,6/25/2015 22:50:04,"All, sites, were, inspected, satisfaction, inspection, team, with, full, cooperation, Iraqi, authorities",1
245,182,21417560,6/26/2015 09:02:48,6/26/2015 09:03:11,inspected,0
245,182,22031444,6/26/2015 13:05:34,6/26/2015 13:05:54,"inspected, cooperation",0
245,182,25486037,6/26/2015 13:43:36,6/26/2015 13:45:14,"All, sites, were, inspected",1
245,182,29421183,6/26/2015 12:48:03,6/26/2015 12:48:10,[NONE],0
245,182,30769787,6/26/2015 09:10:08,6/26/2015 09:10:33,inspected,0
245,182,31520861,6/26/2015 08:27:01,6/26/2015 08:27:54,"inspected, full, cooperation",0
245,182,31883685,6/26/2015 06:37:19,6/26/2015 06:37:35,inspected,0
245,182,33056656,6/26/2015 13:23:34,6/26/2015 13:24:59,"sites, inspected",1
245,183,2143114,6/25/2015 21:30:28,6/25/2015 21:30:52,periodic,1
245,183,6352345,6/25/2015 20:33:20,6/25/2015 20:34:00,payments,0
245,183,10798016,6/25/2015 21:10:32,6/25/2015 21:11:19,subordinated,0
245,183,14528761,6/25/2015 21:47:05,6/25/2015 21:47:38,[NONE],0
245,183,17950689,6/25/2015 21:00:46,6/25/2015 21:01:23,zero-coupon,1
245,183,18531561,6/25/2015 22:35:17,6/25/2015 22:36:27,"zero-coupon, subordinated, notes",1
245,183,18881135,6/25/2015 21:59:58,6/25/2015 22:00:20,payments,0
245,183,20113482,6/25/2015 19:19:20,6/25/2015 19:20:08,"have, no, periodic, interest, payments",1
245,183,20845955,6/25/2015 19:20:09,6/25/2015 19:20:32,payments,0
245,183,21665495,6/25/2015 20:28:31,6/25/2015 20:29:11,"zero-coupon, subordinated, notes",0
245,183,21875134,6/25/2015 22:41:30,6/25/2015 22:42:23,"interest, payments",0
245,183,30313955,6/25/2015 19:10:10,6/25/2015 19:10:55,[NONE],1
245,183,30326470,6/25/2015 19:17:09,6/25/2015 19:17:51,zero-coupon,0
245,183,30725995,6/25/2015 19:18:10,6/25/2015 19:18:47,"interest, payments",1
245,183,32173500,6/25/2015 21:40:10,6/25/2015 21:40:45,"zero-coupon, interest, payments",0
245,184,16101132,6/29/2015 17:22:05,6/29/2015 17:22:25,"rebounding, operations",0
245,184,16465220,6/29/2015 17:30:17,6/29/2015 17:30:32,"J.C., Matlock, chairman, said",1
245,184,28163523,6/29/2015 17:25:57,6/29/2015 17:26:28,"rebounding, from, its, earlier, loss, expects, report, earnings",1
245,184,28723062,6/29/2015 20:58:03,6/29/2015 20:59:02,"rebounding, from, its, earlier, loss",0
245,184,29074051,6/29/2015 21:08:25,6/29/2015 21:09:11,report,0
245,184,30449203,6/29/2015 17:43:57,6/29/2015 17:44:07,[NONE],1
245,184,30777913,6/29/2015 17:26:47,6/29/2015 17:27:30,[NONE],1
245,184,31066862,6/29/2015 18:56:01,6/29/2015 18:56:31,"earnings, operations",0
245,184,31171856,6/29/2015 22:58:16,6/29/2015 22:58:47,"report, earnings",0
245,184,32338429,6/29/2015 17:52:53,6/29/2015 17:53:58,"rebounding, from, its, earlier, loss, expects, report, earnings, from, operations, about, $, third, quarter",1
245,184,32681102,6/29/2015 18:46:13,6/29/2015 18:46:47,"Total, Assets, Protection, J.C., Matlock",1
245,184,32718504,6/30/2015 00:15:35,6/30/2015 00:16:13,"rebounding, from, its, earlier, loss",0
245,184,32921960,6/29/2015 21:48:18,6/29/2015 21:49:07,"Assets, Protection, Inc.",1
245,184,33064741,6/29/2015 23:16:36,6/29/2015 23:18:03,"earlier, loss, report, earnings",0
245,184,33115750,6/29/2015 17:27:18,6/29/2015 17:27:52,"rebounding, from, its, earlier, loss, expects, report, earnings, operations",0
245,185,1966113,6/26/2015 10:23:42,6/26/2015 10:24:17,"completed, acquisition",0
245,185,3056891,6/26/2015 12:44:21,6/26/2015 12:45:13,"completed, acquisition",0
245,185,6352682,6/26/2015 08:49:55,6/26/2015 08:50:14,largest,0
245,185,6363498,6/26/2015 08:11:16,6/26/2015 08:12:30,"Earlier, this, month, completed, acquisition",0
245,185,11460728,6/26/2015 07:32:49,6/26/2015 07:33:34,"completed, acquisition, San, Diego-based, Southwest, Bancorp",1
245,185,18960682,6/26/2015 15:44:06,6/26/2015 15:44:28,"completed, acquisition",1
245,185,22031444,6/26/2015 13:06:49,6/26/2015 13:07:12,completed,0
245,185,25486037,6/26/2015 13:47:02,6/26/2015 13:47:37,"completed, acquisition",1
245,185,29849805,6/26/2015 15:54:03,6/26/2015 15:55:04,"completed, acquisition",1
245,185,30769787,6/26/2015 09:11:29,6/26/2015 09:11:56,completed,0
245,185,31520861,6/26/2015 08:29:43,6/26/2015 08:30:59,"completed, acquisition",0
245,185,31861996,6/26/2015 16:58:31,6/26/2015 16:58:53,acquisition,0
245,185,31883685,6/26/2015 06:38:14,6/26/2015 06:38:34,completed,0
245,185,31916579,6/26/2015 17:02:16,6/26/2015 17:03:08,"acquisition, San, Diego-based, Southwest, Bancorp",1
245,185,33056656,6/26/2015 13:26:36,6/26/2015 13:27:20,"acquisition, Southwest, Bancorp",1
245,186,6309240,6/26/2015 23:37:38,6/26/2015 23:38:01,"changes, marketplace",0
245,186,14561763,6/26/2015 22:13:03,6/26/2015 22:14:36,changes,0
245,186,14861092,6/27/2015 10:33:37,6/27/2015 10:34:00,"changes, marketplace",0
245,186,16682358,6/26/2015 19:02:52,6/26/2015 19:03:07,changes,0
245,186,18666417,6/27/2015 15:52:17,6/27/2015 15:54:17,"changes, marketplace",1
245,186,19638651,6/27/2015 17:27:35,6/27/2015 17:28:01,changes,0
245,186,21467491,6/27/2015 17:01:52,6/27/2015 17:03:07,"changes, marketplace",0
245,186,22947672,6/27/2015 03:27:35,6/27/2015 03:28:32,"has, been, cope, changes, said",0
245,186,30901412,6/27/2015 08:22:57,6/27/2015 08:23:18,"changes, marketplace",0
245,186,31130954,6/27/2015 10:03:10,6/27/2015 10:03:23,"changes, marketplace",0
245,186,31670127,6/27/2015 05:57:30,6/27/2015 05:58:08,"not, been, able, cope, changes, marketplace",0
245,186,32641084,6/27/2015 13:45:55,6/27/2015 13:46:54,"Sansui, president",1
245,186,32849016,6/27/2015 01:30:35,6/27/2015 01:30:59,"Our, company, has, not, been, able, cope, very, effectively, with, changes, marketplace, said, Ryosuke, Ito, Sansui, president",1
245,186,33123146,6/26/2015 21:19:29,6/26/2015 21:19:44,"changes, marketplace",0
245,186,33257732,6/27/2015 05:48:09,6/27/2015 05:48:32,"changes, marketplace",0
245,187,2143114,6/25/2015 21:30:02,6/25/2015 21:30:26,"fall, apart",1
245,187,6352345,6/25/2015 20:31:42,6/25/2015 20:33:17,"began, fall, apart, defection",0
245,187,10798016,6/25/2015 21:09:44,6/25/2015 21:10:31,began,0
245,187,14528761,6/25/2015 21:46:29,6/25/2015 21:47:04,defection,0
245,187,17950689,6/25/2015 20:59:01,6/25/2015 21:00:45,[NONE],1
245,187,18881135,6/25/2015 21:57:36,6/25/2015 21:59:56,"fall, apart",0
245,187,20113482,6/25/2015 19:18:24,6/25/2015 19:19:16,"group, began, fall, apart, defection, one, its, top, leaders",1
245,187,20845955,6/25/2015 19:19:37,6/25/2015 19:20:07,"fall, apart, defection",0
245,187,21665495,6/25/2015 20:27:37,6/25/2015 20:28:30,[NONE],0
245,187,21875134,6/25/2015 22:33:07,6/25/2015 22:36:02,"began, fall, apart, defection",0
245,187,30313955,6/25/2015 19:09:50,6/25/2015 19:10:08,defection,1
245,187,30326470,6/25/2015 19:16:39,6/25/2015 19:17:07,"group, began, fall, apart, defection",0
245,187,30725995,6/25/2015 19:17:26,6/25/2015 19:18:06,defection,1
245,187,32173500,6/25/2015 21:39:01,6/25/2015 21:40:09,"group, began, fall, apart, defection",0
245,187,32254355,6/25/2015 19:08:04,6/25/2015 19:08:51,"group, began, fall, apart",1
245,188,1924522,6/26/2015 18:22:34,6/26/2015 18:23:02,consolidating,0
245,188,6309240,6/26/2015 23:37:11,6/26/2015 23:37:37,purchase,0
245,188,14561763,6/26/2015 22:12:36,6/26/2015 22:13:02,[NONE],0
245,188,14861092,6/27/2015 10:32:37,6/27/2015 10:33:36,purchase,0
245,188,16682358,6/26/2015 19:02:27,6/26/2015 19:02:50,purchase,0
245,188,20929875,6/26/2015 22:14:36,6/26/2015 22:17:08,"purchase, consolidating, his, control, company",0
245,188,22947672,6/27/2015 03:25:52,6/27/2015 03:27:34,"have, had, vote, said, purchase, rejected, aimed, consolidating",0
245,188,30901412,6/27/2015 08:22:33,6/27/2015 08:22:56,"vote, shares",0
245,188,31066862,6/26/2015 21:21:55,6/26/2015 21:22:20,[NONE],0
245,188,31130954,6/27/2015 10:02:31,6/27/2015 10:03:09,purchase,0
245,188,31670127,6/27/2015 05:56:30,6/27/2015 05:57:29,"vote, those, shares, rejected, regulators, consolidating, his, control, company",0
245,188,32849016,6/27/2015 01:29:50,6/27/2015 01:30:34,"who, would, have, had, right, vote, those, shares, two, years, rejected",1
245,188,32899478,6/27/2015 07:50:36,6/27/2015 07:51:24,"Mr., Drabinsky, who, would, have, had, right, vote, those, shares, two, years, purchase, subsequently, rejected, regulators, consolidating, his, control, company",1
245,188,33123146,6/26/2015 21:18:50,6/26/2015 21:19:28,"right, vote, rejected, regulators",0
245,188,33257732,6/27/2015 05:47:07,6/27/2015 05:48:07,purchase,0
246,51,10798016,6/29/2015 17:12:20,6/29/2015 17:14:11,says,0
246,51,14475688,6/29/2015 17:07:46,6/29/2015 17:08:27,"security, under",0
246,51,16101132,6/29/2015 17:19:03,6/29/2015 17:19:18,security,0
246,51,16465220,6/29/2015 17:43:06,6/29/2015 17:43:17,Taleban,0
246,51,18881135,6/29/2015 17:04:55,6/29/2015 17:05:47,says,0
246,51,20312760,6/29/2015 17:43:04,6/29/2015 17:43:42,says,1
246,51,21665495,6/29/2015 16:48:05,6/29/2015 16:48:15,"security, under, fundamentalist",0
246,51,22031444,6/29/2015 17:27:11,6/29/2015 17:27:41,says,0
246,51,28163523,6/29/2015 17:34:48,6/29/2015 17:35:27,"She, says, everything, else, is, worse",0
246,51,29155723,6/29/2015 17:01:03,6/29/2015 17:01:58,security,1
246,51,31767535,6/29/2015 17:41:13,6/29/2015 17:41:26,says,0
246,51,31856422,6/29/2015 17:31:56,6/29/2015 17:32:11,"security, under, fundamentalist, Taleban, government, is, better",1
246,51,32053377,6/29/2015 17:00:11,6/29/2015 17:00:31,"security, under, fundamentalist, Taleban, government, is, better, everything, else, is, worse",0
246,51,32173500,6/29/2015 17:05:37,6/29/2015 17:06:01,"says, better, worse",0
246,51,32254355,6/29/2015 17:23:15,6/29/2015 17:23:40,says,0
246,52,2143114,7/1/2015 16:18:08,7/1/2015 16:18:27,[NONE],1
246,52,10080862,7/1/2015 07:08:24,7/1/2015 07:08:44,[NONE],0
246,52,18990100,7/1/2015 04:28:55,7/1/2015 04:30:26,"Net, sales, this, year, third, quarter, were, $, down, from, $, last, year",0
246,52,20113482,7/1/2015 10:34:12,7/1/2015 10:36:09,"were, $, down, from, $, last, year",1
246,52,20316161,7/1/2015 00:43:29,7/1/2015 00:43:55,[NONE],0
246,52,20845955,7/1/2015 15:15:12,7/1/2015 15:15:36,[NONE],0
246,52,21832799,7/1/2015 13:24:27,7/1/2015 13:25:02,[NONE],0
246,52,23778084,7/1/2015 17:53:14,7/1/2015 17:53:32,"Net, sales",0
246,52,29582088,7/1/2015 12:54:38,7/1/2015 12:54:54,sales,0
246,52,30930634,7/1/2015 02:51:10,7/1/2015 02:51:55,[NONE],0
246,52,30940715,7/1/2015 02:45:45,7/1/2015 02:46:50,[NONE],0
246,52,30941227,7/1/2015 08:18:38,7/1/2015 08:19:47,[NONE],0
246,52,32718504,7/1/2015 01:54:26,7/1/2015 01:54:47,[NONE],0
246,52,32942044,7/1/2015 17:52:27,7/1/2015 17:53:06,[NONE],0
246,52,33105127,7/1/2015 18:55:06,7/1/2015 18:55:44,"Net, sales",0
246,53,1924522,6/29/2015 20:22:33,6/29/2015 20:23:01,[NONE],0
246,53,4688131,6/29/2015 19:43:51,6/29/2015 19:44:11,"were, lower",0
246,53,6744840,6/29/2015 19:39:28,6/29/2015 19:40:16,[NONE],0
246,53,14861092,6/29/2015 19:27:29,6/29/2015 19:27:47,[NONE],0
246,53,24696098,6/29/2015 21:16:41,6/29/2015 21:19:10,"interest, expense, tax, rates, were, lower, than, year, ago",1
246,53,29074051,6/29/2015 21:13:39,6/29/2015 21:13:53,[NONE],0
246,53,29579905,6/29/2015 21:17:32,6/29/2015 21:19:10,[NONE],0
246,53,30326470,6/29/2015 19:40:59,6/29/2015 19:41:20,[NONE],0
246,53,30501999,6/29/2015 20:50:42,6/29/2015 20:50:59,"interest, expense, tax, rates, were, lower, than, year, ago",0
246,53,31184650,6/29/2015 20:50:38,6/29/2015 20:51:06,"interest, expense, tax, rates",0
246,53,31329809,6/29/2015 19:57:01,6/29/2015 19:58:29,[NONE],0
246,53,31813170,6/29/2015 20:23:17,6/29/2015 20:23:52,"interest, expense, tax, rates, were, lower",1
246,53,31883685,6/29/2015 20:38:56,6/29/2015 20:39:28,were,0
246,53,32681102,6/29/2015 18:52:51,6/29/2015 18:53:11,[NONE],1
246,53,33018272,6/29/2015 20:59:08,6/29/2015 20:59:53,[NONE],0
246,54,6744840,6/29/2015 19:21:32,6/29/2015 19:23:06,"rebut, foreign, criticism, transaction",0
246,54,11007322,6/29/2015 17:45:45,6/29/2015 17:46:04,"eager, foreign, criticism",1
246,54,13581319,6/29/2015 18:31:43,6/29/2015 18:32:05,"rebut, foreign, criticism, Japanese, investments, overseas",1
246,54,14861092,6/29/2015 19:25:15,6/29/2015 19:25:51,"rebut, foreign, criticism, hailed, transaction, make, similar, investments",0
246,54,16465220,6/29/2015 17:44:40,6/29/2015 17:44:51,"Japanese, government",0
246,54,17950689,6/29/2015 18:43:34,6/29/2015 18:44:34,government,1
246,54,28884030,6/29/2015 18:42:17,6/29/2015 18:42:41,"eager, hailed, make",0
246,54,29849805,6/29/2015 18:23:01,6/29/2015 18:23:44,"eager, rebut, foreign, criticism, Japanese, investments, overseas, hailed, transaction, make, similar, investments",0
246,54,30681826,6/29/2015 17:51:19,6/29/2015 17:51:58,transaction,1
246,54,32338429,6/29/2015 18:22:08,6/29/2015 18:22:30,"hailed, transaction, as, proof, foreigners, can, make, similar, investments, Japan",1
246,54,32352104,6/29/2015 17:55:48,6/29/2015 17:56:06,"hailed, transaction, as, proof, foreigners, can, make, similar, investments, Japan",0
246,54,32474291,6/29/2015 18:03:21,6/29/2015 18:04:05,criticism,1
246,54,32549687,6/29/2015 17:56:03,6/29/2015 17:56:13,"criticism, hailed, can",1
246,54,32681102,6/29/2015 18:50:23,6/29/2015 18:50:39,"Japanese, investments",1
246,54,33115750,6/29/2015 18:13:25,6/29/2015 18:13:58,"rebut, foreign, criticism, Japanese, investments, overseas, transaction, as, proof, foreigners, can, make, similar, investments",0
246,55,10080862,7/1/2015 06:19:37,7/1/2015 06:19:56,fallen,0
246,55,18317462,6/30/2015 22:14:06,6/30/2015 22:14:27,"Long-term, interest, rates, important, indicator, economic, stability, have, fallen, last, few, months",1
246,55,18990100,7/1/2015 04:28:05,7/1/2015 04:28:37,"Long-term, interest, rates, have, fallen, last, few, months",0
246,55,20113482,7/1/2015 10:32:15,7/1/2015 10:32:41,"have, fallen, last, few, months",1
246,55,20316161,7/1/2015 00:42:53,7/1/2015 00:43:13,"have, fallen",0
246,55,20845955,7/1/2015 15:13:43,7/1/2015 15:14:58,[NONE],0
246,55,21832799,7/1/2015 13:23:25,7/1/2015 13:23:45,[NONE],0
246,55,29248520,6/30/2015 22:50:01,6/30/2015 22:50:30,"economic, stability",0
246,55,29582088,7/1/2015 12:54:04,7/1/2015 12:54:22,stability,0
246,55,30930634,7/1/2015 02:49:15,7/1/2015 02:50:23,"economic, stability",0
